name,company,title,profile_url,connected_on
Desmond Egerton-Vandermolen,Tannerly Design,Head of Innovation,https://www.linkedin.com/in/desmond-egerton-vandermolen-6432,2023-08-18
Camille Zubkov-Achterberg,Whitlock Staffing,Staff Engineer,https://www.linkedin.com/in/camille-zubkov-achterberg-4076,2017-01-29
Bertrand Glückstein,Cindermill Mining,Chief Data Officer,https://www.linkedin.com/in/bertrand-gluckstein-9482,2015-08-26
Wren Fairweather-Lomsadze,Zenner Foods,Product Director,https://www.linkedin.com/in/wren-fairweather-lomsadze-6966,2016-04-02
Perrine Zettergren-Yarrow,Tannerly Design,Product Director,https://www.linkedin.com/in/perrine-zettergren-yarrow-8473,2024-02-22
Emeka Sandoval-Thackeray,Bellchamber Media,Head of Innovation,https://www.linkedin.com/in/emeka-sandoval-thackeray-9240,2020-01-17
Curtis Crowther-Havercamp,Bellchamber Media,Principal Architect,https://www.linkedin.com/in/curtis-crowther-havercamp-4322,2025-01-15
Callum Sandoval-Okonkwo,Rooksby Legal,VP Engineering,https://www.linkedin.com/in/callum-sandoval-okonkwo-3205,2023-01-16
Desmond Oldfield-Yarrow,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/desmond-oldfield-yarrow-4379,2023-04-12
Priya Bellinger-Thackeray,Fairbourne Fitness,VP Engineering,https://www.linkedin.com/in/priya-bellinger-thackeray-6885,2020-02-06
Gideon Falkenrath-Jarrold,Pale Harbour Studio,Head of Automation,https://www.linkedin.com/in/gideon-falkenrath-jarrold-2196,2023-11-18
Odette Ashdown-Halloran,Fairbourne Fitness,Principal Architect,https://www.linkedin.com/in/odette-ashdown-halloran-7157,2022-04-25
Arjun Thackeray-Højgaard,Corbridge Realty,Head of Innovation,https://www.linkedin.com/in/arjun-thackeray-hojgaard-6163,2023-06-01
Rafael Zettergren-Quillane,Garrowby Books,Director of IT,https://www.linkedin.com/in/rafael-zettergren-quillane-1554,2017-01-19
Solveig Drummond-Marchetti,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/solveig-drummond-marchetti-7691,2022-09-13
Imani Havercamp-Fontaine,Fairbourne Fitness,Head of Automation,https://www.linkedin.com/in/imani-havercamp-fontaine-2592,2019-03-23
Lucia Achterberg-Ashdown,Whitlock Staffing,Head of Platform Engineering,https://www.linkedin.com/in/lucia-achterberg-ashdown-3532,2022-12-18
Imani Okonkwo-Halloran,Rooksby Legal,Head of Innovation,https://www.linkedin.com/in/imani-okonkwo-halloran-6837,2019-04-13
Hana Underhill-Marchetti,Bellchamber Media,Program Manager,https://www.linkedin.com/in/hana-underhill-marchetti-6326,2021-09-23
Leandro Rushworth-Ingleby,Pale Harbour Studio,Head of Platform Engineering,https://www.linkedin.com/in/leandro-rushworth-ingleby-4035,2024-07-16
Niall Marchetti-Eastcott,Bellchamber Media,Chief Technology Officer,https://www.linkedin.com/in/niall-marchetti-eastcott-3550,2025-04-22
Gideon Kirkbride-Isenberg,Whitlock Staffing,"Senior Manager, Engineering",https://www.linkedin.com/in/gideon-kirkbride-isenberg-5436,2019-07-23
Owen Isenberg-Ferreira,Garrowby Books,Principal Architect,https://www.linkedin.com/in/owen-isenberg-ferreira-5032,2018-07-13
Bertrand Underhill-Vasquez,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/bertrand-underhill-vasquez-7728,2017-02-28
Malik Merriweather-Salcedo,Yardley Print,Director of Software Engineering,https://www.linkedin.com/in/malik-merriweather-salcedo-5020,2024-09-23
Hugo Falkenrath-Achterberg,Yardley Print,VP Engineering,https://www.linkedin.com/in/hugo-falkenrath-achterberg-7727,2024-06-20
Ingrid Ibarra-Okonkwo,Elmsworth Tutors,Principal Architect,,2023-11-03
Kwame Crowther-Dellinger,Bellchamber Media,Staff Engineer,https://www.linkedin.com/in/kwame-crowther-dellinger-7996,2020-08-28
Desmond Ingleby-Norrington,Highmoor Cycles,Director of Software Engineering,https://www.linkedin.com/in/desmond-ingleby-norrington-3069,2017-01-29
Hugo Eastcott-Lomsadze,Zenner Foods,Engineering Manager,https://www.linkedin.com/in/hugo-eastcott-lomsadze-7943,2018-09-10
Tanvi Norrington-Oyelaran,Dunmowe Travel,VP Enterprise Architecture,https://www.linkedin.com/in/tanvi-norrington-oyelaran-8311,2023-06-24
Yusuf Brenneman-Underhill,Underwood & Vale,"Senior Manager, Engineering",https://www.linkedin.com/in/yusuf-brenneman-underhill-7121,2022-05-05
Astrid Balogun-Sandoval,Pale Harbour Studio,Platform Lead,https://www.linkedin.com/in/astrid-balogun-sandoval-1007,2022-02-22
Odette Grimsby-Underhill,Elmsworth Tutors,Director of IT,https://www.linkedin.com/in/odette-grimsby-underhill-9292,2018-11-20
Sloane Cathcart-Underhill,Pale Harbour Studio,Head of Platform Engineering,https://www.linkedin.com/in/sloane-cathcart-underhill-9672,2016-01-19
Perrine Underhill-Lomsadze,Rooksby Legal,VP Data & Analytics,https://www.linkedin.com/in/perrine-underhill-lomsadze-7695,2025-03-21
Wren Kirkbride-Oldfield,Highmoor Cycles,"Senior Manager, Engineering",https://www.linkedin.com/in/wren-kirkbride-oldfield-3646,2024-05-19
Nadia Mkhize-Brenneman,Vespermill Analytics,Product Director,https://www.linkedin.com/in/nadia-mkhize-brenneman-5743,2023-03-25
Otto Zubkov-Cardoso,Quintrell Advisory,Product Director,https://www.linkedin.com/in/otto-zubkov-cardoso-8255,2022-06-21
Ilse Okonkwo-Wolstenholme,Underwood & Vale,Director of IT,https://www.linkedin.com/in/ilse-okonkwo-wolstenholme-2375,2020-08-07
Ingrid Isenberg-Salcedo,Elmsworth Tutors,Director of IT,https://www.linkedin.com/in/ingrid-isenberg-salcedo-1395,2023-01-27
Idris Isenberg-Yarrow,Ambrose Trading,Product Director,https://www.linkedin.com/in/idris-isenberg-yarrow-5449,2023-12-21
Marcus Højgaard-Yarrow,Yardley Print,Chief Information Officer,https://www.linkedin.com/in/marcus-hojgaard-yarrow-1943,2016-10-26
Lucia Grimsby-Lindqvist,Rooksby Legal,Chief Information Officer,https://www.linkedin.com/in/lucia-grimsby-lindqvist-2304,2025-06-08
Tomás Achterberg-Prendergast,Zenner Foods,Chief Data Officer,https://www.linkedin.com/in/tomas-achterberg-prendergast-3766,2017-02-05
Priya Marchetti-Achterberg,Ambrose Trading,Head of Innovation,https://www.linkedin.com/in/priya-marchetti-achterberg-7064,2025-01-15
Rhys Fairweather-Oldfield,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/rhys-fairweather-oldfield-8410,2019-11-22
Kwame Vasquez-Salcedo,Fairbourne Fitness,VP Engineering,https://www.linkedin.com/in/kwame-vasquez-salcedo-3024,2019-06-25
Ilse Cathcart-Falkenrath,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/ilse-cathcart-falkenrath-2528,2018-04-13
Ingrid Cathcart-Wexford,Xanthe Labs,VP Data & Analytics,https://www.linkedin.com/in/ingrid-cathcart-wexford-1322,2018-08-09
Lucia Wolstenholme-Højgaard,Yardley Print,Staff Engineer,https://www.linkedin.com/in/lucia-wolstenholme-hojgaard-6250,2017-01-10
Bo Achterberg-Brenneman,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/bo-achterberg-brenneman-5495,2019-02-26
Nadia Ferreira,Nortonbury Logistics,Program Manager,https://www.linkedin.com/in/nadia-ferreira-6520,2025-07-30
Noor Ibarra-Falkenrath,Zenner Foods,Engineering Manager,https://www.linkedin.com/in/noor-ibarra-falkenrath-6241,2023-12-14
Tanvi Drummond-Falkenrath,Xanthe Labs,Program Manager,https://www.linkedin.com/in/tanvi-drummond-falkenrath-8766,2019-10-27
Fenella Ferreira-Bellinger,Corbridge Realty,Platform Lead,https://www.linkedin.com/in/fenella-ferreira-bellinger-4042,2019-05-15
Kwame Kettleborough-Fairweather,Xanthe Labs,Head of Automation,https://www.linkedin.com/in/kwame-kettleborough-fairweather-4910,2017-02-09
Greta Cathcart-Vasquez,Fairbourne Fitness,Platform Lead,https://www.linkedin.com/in/greta-cathcart-vasquez-9569,2019-12-06
Tilda Underhill-Lindqvist,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/tilda-underhill-lindqvist-8047,2018-04-02
Emeka Zettergren-Isenberg,Vespermill Analytics,Product Director,https://www.linkedin.com/in/emeka-zettergren-isenberg-8848,2020-10-05
Ravi Eastcott-Crowther,Zenner Foods,Program Manager,https://www.linkedin.com/in/ravi-eastcott-crowther-4728,2016-11-25
Marisol Okonkwo-Yarrow,Zenner Foods,Chief Technology Officer,https://www.linkedin.com/in/marisol-okonkwo-yarrow-2017,2016-12-07
Camille Prendergast-Lomsadze,Xanthe Labs,Head of Automation,https://www.linkedin.com/in/camille-prendergast-lomsadze-7697,2022-10-26
·Joaquín Egerton-Balogun,Corbridge Realty,Platform Lead,https://www.linkedin.com/in/joaquin-egerton-balogun-2413,2021-06-24
Devin Egerton-Cardoso,Corbridge Realty,SVP Digital,https://www.linkedin.com/in/devin-egerton-cardoso-1756,2025-02-03
Yusuf Oyelaran-Havercamp,Tannerly Design,Chief Information Officer,https://www.linkedin.com/in/yusuf-oyelaran-havercamp-7199,2023-12-05
Coretta Egerton-Jarrold,Garrowby Books,Head of Platform Engineering,https://www.linkedin.com/in/coretta-egerton-jarrold-3112,2025-07-27
Teodor Dellinger-Havercamp,Rooksby Legal,Platform Lead,https://www.linkedin.com/in/teodor-dellinger-havercamp-3730,2020-12-22
Ingrid Quillane-Dobrescu,Highmoor Cycles,Product Director,,2019-12-28
Dev Hartigan-Jarrold,Quintrell Advisory,Head of Automation,https://www.linkedin.com/in/dev-hartigan-jarrold-4762,2023-06-26
Tilda Havercamp-Vasquez,Tannerly Design,Platform Lead,https://www.linkedin.com/in/tilda-havercamp-vasquez-8393,2024-11-22
Espen Cathcart-Fontaine,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/espen-cathcart-fontaine-6544,2018-09-29
Amara Zubkov-Prendergast,Rooksby Legal,Program Manager,https://www.linkedin.com/in/amara-zubkov-prendergast-6727,2016-12-30
Matteo Quillane-Merriweather,Garrowby Books,Head of Automation,https://www.linkedin.com/in/matteo-quillane-merriweather-6559,2021-05-16
Liesel Fairweather-Jarrold,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/liesel-fairweather-jarrold-8896,2022-10-16
Casper Halloran-Petrossian,Fairbourne Fitness,VP Engineering,https://www.linkedin.com/in/casper-halloran-petrossian-2882,2018-08-14
Coretta Isenberg-Quillane,Dunmowe Travel,Principal Architect,https://www.linkedin.com/in/coretta-isenberg-quillane-7974,2019-08-27
Margot Fontaine-Isenberg,Inglenook Bakery,Platform Lead,,2018-01-30
Bertrand Thackeray-Nakashima,Quintrell Advisory,Head of Innovation,https://www.linkedin.com/in/bertrand-thackeray-nakashima-4929,2023-06-21
Tanvi Yarrow-Crowther,Quintrell Advisory,Chief Data Officer,https://www.linkedin.com/in/tanvi-yarrow-crowther-4830,2022-08-15
Noor Brenneman-Yarrow,Garrowby Books,Principal Architect,https://www.linkedin.com/in/noor-brenneman-yarrow-2074,2017-10-08
Arjun Thackeray-Lindqvist,Dunmowe Travel,Platform Lead,https://www.linkedin.com/in/arjun-thackeray-lindqvist-9009,2019-06-04
Nadia Halloran-Grimsby,Xanthe Labs,Principal Architect,https://www.linkedin.com/in/nadia-halloran-grimsby-2742,2019-08-09
Greta Fontaine-Eastcott,Rooksby Legal,Principal Architect,https://www.linkedin.com/in/greta-fontaine-eastcott-7642,2022-07-15
Casper Wolstenholme-Crowther,Xanthe Labs,Engineering Manager,https://www.linkedin.com/in/casper-wolstenholme-crowther-9648,2024-08-28
Curtis Ashdown-Ibarra,Corbridge Realty,Head of Automation,https://www.linkedin.com/in/curtis-ashdown-ibarra-9531,2016-06-17
Sloane Kirkbride-Egerton,Garrowby Books,"Senior Manager, Engineering",https://www.linkedin.com/in/sloane-kirkbride-egerton-9033,2020-12-04
Arjun Ibarra-Marchetti,Highmoor Cycles,Head of Innovation,https://www.linkedin.com/in/arjun-ibarra-marchetti-7759,2016-11-02
Callum Ingleby-Prendergast,Dunmowe Travel,Product Director,https://www.linkedin.com/in/callum-ingleby-prendergast-9357,2016-11-19
Gideon Rushworth-Petrossian,Yardley Print,Head of Automation,https://www.linkedin.com/in/gideon-rushworth-petrossian-9965,2024-01-19
Gideon Ingleby-Lomsadze,Inglenook Bakery,Program Manager,https://www.linkedin.com/in/gideon-ingleby-lomsadze-8527,2017-09-12
Ingrid Rushworth-Thackeray,Dunmowe Travel,Head of Innovation,https://www.linkedin.com/in/ingrid-rushworth-thackeray-4799,2023-01-11
Tanvi Glückstein-Oyelaran,Pale Harbour Studio,Head of Automation,https://www.linkedin.com/in/tanvi-gluckstein-oyelaran-1068,2025-03-15
Marcus Drummond-Norrington,Rooksby Legal,Product Director,https://www.linkedin.com/in/marcus-drummond-norrington-4449,2017-12-13
Matteo Yarrow-Wolstenholme,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/matteo-yarrow-wolstenholme-4024,2024-07-31
Matteo Balogun-Grimsby,Pale Harbour Studio,Chief Operating Officer,https://www.linkedin.com/in/matteo-balogun-grimsby-8252,2024-08-26
Bertrand Jarrold-Quillane,Tannerly Design,VP Engineering,https://www.linkedin.com/in/bertrand-jarrold-quillane-6630,2020-10-23
Tilda Hartigan-Fontaine,Tannerly Design,Engineering Manager,https://www.linkedin.com/in/tilda-hartigan-fontaine-1348,2024-06-21
Duarte Højgaard-Lomsadze,Pale Harbour Studio,Director of Software Engineering,https://www.linkedin.com/in/duarte-hojgaard-lomsadze-1686,2023-12-11
Kwame Ferreira-Marchetti,Ondermark Consulting,Head of Automation,,2018-06-29
Anouk Yarrow-Salcedo,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/anouk-yarrow-salcedo-5115,2024-03-15
Kwame Rushworth-Halloran,Bellchamber Media,Engineering Manager,,2020-12-04
Dana Eastcott-Ashdown,Zenner Foods,Platform Lead,https://www.linkedin.com/in/dana-eastcott-ashdown-7742,2020-05-21
Camille Dellinger-Ingleby,Whitlock Staffing,Chief Digital Officer,https://www.linkedin.com/in/camille-dellinger-ingleby-8277,2022-04-27
Dev Grimsby-Quillane,Whitlock Staffing,VP Engineering,https://www.linkedin.com/in/dev-grimsby-quillane-1474,2020-04-14
Perrine Højgaard-Crowther,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/perrine-hojgaard-crowther-3996,2022-12-19
Xiomara Hartigan-Lomsadze,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/xiomara-hartigan-lomsadze-3368,2021-09-10
Lucia Jarrold-Halloran,Fairbourne Fitness,Chief Data Officer,https://www.linkedin.com/in/lucia-jarrold-halloran-1329,2017-01-28
Bo Grimsby-Thackeray,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/bo-grimsby-thackeray-1113,2025-03-26
Lucia Zubkov-Nakashima,Yardley Print,Head of Automation,https://www.linkedin.com/in/lucia-zubkov-nakashima-4519,2021-05-13
Callum Nakashima-Oyelaran,Tannerly Design,Director of IT,https://www.linkedin.com/in/callum-nakashima-oyelaran-1610,2019-04-07
Dev Thackeray-Dellinger,Garrowby Books,Head of Platform Engineering,https://www.linkedin.com/in/dev-thackeray-dellinger-4541,2015-09-29
Arjun Balogun-Yarrow,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/arjun-balogun-yarrow-4478,2022-12-24
Bertrand Rushworth-Lomsadze,Ambrose Trading,Head of Automation,https://www.linkedin.com/in/bertrand-rushworth-lomsadze-7560,2019-08-06
Teodor Norrington-Hartigan,Quintrell Advisory,Chief Technology Officer,https://www.linkedin.com/in/teodor-norrington-hartigan-2159,2018-05-28
Kofi Egerton-Isenberg,Underwood & Vale,SVP Digital,https://www.linkedin.com/in/kofi-egerton-isenberg-5291,2018-09-03
Dev Bellinger-Ingleby,Rooksby Legal,Chief Digital Officer,https://www.linkedin.com/in/dev-bellinger-ingleby-6276,2025-06-18
Camille Petrossian-Lindqvist,Pale Harbour Studio,Product Director,https://www.linkedin.com/in/camille-petrossian-lindqvist-7683,2023-06-05
Tanvi Jarrold-Dobrescu,Zenner Foods,Director of IT,https://www.linkedin.com/in/tanvi-jarrold-dobrescu-9067,2016-02-05
Kofi Zubkov-Glückstein,Garrowby Books,Program Manager,https://www.linkedin.com/in/kofi-zubkov-gluckstein-3543,2020-04-01
Zaid Wolstenholme-Zettergren,Inglenook Bakery,Chief Data Officer,https://www.linkedin.com/in/zaid-wolstenholme-zettergren-5386,2023-11-24
Astrid Prendergast-Oyelaran,Ondermark Consulting,Head of Innovation,https://www.linkedin.com/in/astrid-prendergast-oyelaran-2474,2022-11-01
Dev Balogun-Lomsadze,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/dev-balogun-lomsadze-4848,2017-01-06
Mei Ferreira,Quillon Pharma,Chief Information Officer,https://www.linkedin.com/in/mei-ferreira-2165,2023-05-10
Teodor Cathcart-Fairweather,Pale Harbour Studio,Product Director,https://www.linkedin.com/in/teodor-cathcart-fairweather-8234,2019-10-05
Liesel Dellinger-Kirkbride,Xanthe Labs,Director of IT,https://www.linkedin.com/in/liesel-dellinger-kirkbride-7436,2019-05-02
Idris Marchetti-Lindqvist,Rooksby Legal,Head of Automation,https://www.linkedin.com/in/idris-marchetti-lindqvist-6934,2023-12-15
Sunniva Salcedo-Nakashima,Highmoor Cycles,Platform Lead,https://www.linkedin.com/in/sunniva-salcedo-nakashima-6439,2022-07-31
Malik Thackeray-Nakashima,Quintrell Advisory,Director of Software Engineering,https://www.linkedin.com/in/malik-thackeray-nakashima-4623,2025-02-06
Bertrand Glückstein-Marchetti,Inglenook Bakery,Chief Data Officer,https://www.linkedin.com/in/bertrand-gluckstein-marchetti-4925,2023-09-29
Solveig Lindqvist-Lomsadze,Rooksby Legal,Director of Software Engineering,https://www.linkedin.com/in/solveig-lindqvist-lomsadze-3843,2022-02-13
Perrine Ibarra-Højgaard,Xanthe Labs,Platform Lead,https://www.linkedin.com/in/perrine-ibarra-hojgaard-5715,2021-12-03
Ingrid Petrossian-Lindqvist,Bellchamber Media,Staff Engineer,https://www.linkedin.com/in/ingrid-petrossian-lindqvist-8465,2025-04-14
Devin Nakashima-Norrington,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/devin-nakashima-norrington-9233,2022-12-06
Anouk Mkhize-Lindqvist,Bellchamber Media,Director of IT,https://www.linkedin.com/in/anouk-mkhize-lindqvist-7102,2020-06-17
Fenella Cathcart-Dobrescu,Zenner Foods,VP Enterprise Architecture,https://www.linkedin.com/in/fenella-cathcart-dobrescu-9606,2022-10-04
Curtis Vasquez-Cathcart,Rooksby Legal,Staff Engineer,https://www.linkedin.com/in/curtis-vasquez-cathcart-7723,2017-06-08
Bertrand Ibarra-Prendergast,Vespermill Analytics,Program Manager,https://www.linkedin.com/in/bertrand-ibarra-prendergast-5795,2022-03-18
Dev Halloran-Dobrescu,Bellchamber Media,SVP Digital,,2021-11-12
·Joaquín Cardoso-Jarrold,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/joaquin-cardoso-jarrold-8097,2024-01-17
Arjun Cathcart,Vireo Systems,Head of Developer Productivity,https://www.linkedin.com/in/arjun-cathcart-6144,2026-01-23
Noor Crowther-Kirkbride,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/noor-crowther-kirkbride-2603,2020-04-11
Bertrand Norrington-Fontaine,Rooksby Legal,SVP Digital,https://www.linkedin.com/in/bertrand-norrington-fontaine-6819,2024-08-21
Matteo Underhill-Oldfield,Yardley Print,Head of Automation,https://www.linkedin.com/in/matteo-underhill-oldfield-5658,2020-05-21
Astrid Fairweather-Vasquez,Highmoor Cycles,Platform Lead,https://www.linkedin.com/in/astrid-fairweather-vasquez-3100,2019-10-02
Noor Oldfield-Lomsadze,Elmsworth Tutors,Chief Data Officer,https://www.linkedin.com/in/noor-oldfield-lomsadze-7472,2018-05-11
Rhys Cathcart-Sandoval,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/rhys-cathcart-sandoval-9162,2018-02-02
Bo Ferreira-Ingleby,Fairbourne Fitness,Director of IT,https://www.linkedin.com/in/bo-ferreira-ingleby-7409,2015-12-19
Sabine Underhill,Calderon Aerospace,VP Enterprise Architecture,https://www.linkedin.com/in/sabine-underhill-5957,2022-08-26
Kwame Crowther-Kirkbride,Corbridge Realty,Product Director,https://www.linkedin.com/in/kwame-crowther-kirkbride-7280,2020-05-15
Margot Lindqvist-Falkenrath,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/margot-lindqvist-falkenrath-2112,2016-11-10
Imani Hartigan-Falkenrath,Yardley Print,Product Director,https://www.linkedin.com/in/imani-hartigan-falkenrath-8311,2018-12-24
Emeka Norrington-Thackeray,Garrowby Books,Director of IT,https://www.linkedin.com/in/emeka-norrington-thackeray-7178,2024-02-24
Perrine Ingleby-Glückstein,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/perrine-ingleby-gluckstein-1937,2022-03-18
Yusuf Dellinger-Brenneman,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/yusuf-dellinger-brenneman-7781,2023-11-19
Hugo Ingleby-Lindqvist,Highmoor Cycles,VP Enterprise Architecture,,2018-01-25
Rosalind Rushworth-Højgaard,Zenner Foods,Head of Automation,https://www.linkedin.com/in/rosalind-rushworth-hojgaard-9690,2020-10-08
Anouk Norrington-Grimsby,Elmsworth Tutors,Principal Architect,https://www.linkedin.com/in/anouk-norrington-grimsby-3884,2021-07-28
Sloane Dellinger-Prendergast,Zenner Foods,"Senior Manager, Engineering",https://www.linkedin.com/in/sloane-dellinger-prendergast-7022,2020-10-24
Saoirse Eastcott-Lomsadze,Ambrose Trading,Program Manager,https://www.linkedin.com/in/saoirse-eastcott-lomsadze-7519,2023-04-26
Anouk Hartigan-Højgaard,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/anouk-hartigan-hojgaard-6657,2022-03-28
Nadia Nakashima-Kirkbride,Bellchamber Media,SVP Digital,https://www.linkedin.com/in/nadia-nakashima-kirkbride-2286,2024-07-15
Teodor Lindqvist-Quillane,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/teodor-lindqvist-quillane-5202,2018-09-05
Sabine Marchetti-Ingleby,Rooksby Legal,Engineering Manager,,2016-07-14
Ingrid Vasquez-Højgaard,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/ingrid-vasquez-hojgaard-5706,2018-11-19
Ingrid Zettergren-Glückstein,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/ingrid-zettergren-gluckstein-8577,2021-06-10
Astrid Cathcart-Oldfield,Rooksby Legal,VP Enterprise Architecture,https://www.linkedin.com/in/astrid-cathcart-oldfield-5442,2016-05-08
Gideon Cathcart-Oyelaran,Corbridge Realty,Head of Automation,https://www.linkedin.com/in/gideon-cathcart-oyelaran-1607,2022-11-20
Anouk Egerton-Ashdown,Highmoor Cycles,Platform Lead,https://www.linkedin.com/in/anouk-egerton-ashdown-2774,2020-06-29
Ravi Marchetti-Hartigan,Rooksby Legal,Platform Lead,https://www.linkedin.com/in/ravi-marchetti-hartigan-7488,2021-12-22
Matteo Jarrold-Vasquez,Fairbourne Fitness,"Senior Manager, Engineering",,2019-01-20
Sloane Oyelaran-Zettergren,Zenner Foods,"Senior Manager, Engineering",https://www.linkedin.com/in/sloane-oyelaran-zettergren-8973,2016-06-29
Rosalind Eastcott-Zettergren,Zenner Foods,Engineering Manager,https://www.linkedin.com/in/rosalind-eastcott-zettergren-8687,2021-03-09
Kian Merriweather,Quillon Pharma,VP Engineering,https://www.linkedin.com/in/kian-merriweather-1966,2017-10-15
Emeka Bellinger-Wexford,Bellchamber Media,Platform Lead,https://www.linkedin.com/in/emeka-bellinger-wexford-5364,2023-04-17
Otto Brenneman-Højgaard,Ondermark Consulting,Product Director,https://www.linkedin.com/in/otto-brenneman-hojgaard-2262,2018-03-11
Renata Grimsby-Achterberg,Inglenook Bakery,Principal Architect,https://www.linkedin.com/in/renata-grimsby-achterberg-5965,2023-05-10
Kian Højgaard-Isenberg,Highmoor Cycles,Program Manager,https://www.linkedin.com/in/kian-hojgaard-isenberg-2937,2018-05-31
Devin Oyelaran-Dobrescu,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/devin-oyelaran-dobrescu-2176,2020-01-18
Sabine Norrington-Cathcart,Inglenook Bakery,Engineering Manager,https://www.linkedin.com/in/sabine-norrington-cathcart-7551,2018-05-24
Lucia Oldfield-Thackeray,Rooksby Legal,VP Data & Analytics,,2016-12-12
Priya Vandermolen-Yarrow,Quintrell Advisory,Program Manager,https://www.linkedin.com/in/priya-vandermolen-yarrow-7410,2025-03-23
Amara Norrington-Oyelaran,Highmoor Cycles,Head of Automation,https://www.linkedin.com/in/amara-norrington-oyelaran-4921,2020-08-17
Gideon Egerton-Fontaine,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/gideon-egerton-fontaine-6572,2018-07-30
Sunniva Sandoval-Højgaard,Yardley Print,VP Engineering,https://www.linkedin.com/in/sunniva-sandoval-hojgaard-3527,2024-10-10
Margot Halloran-Bellinger,Pale Harbour Studio,Chief Information Officer,https://www.linkedin.com/in/margot-halloran-bellinger-5797,2017-04-09
Rhys Ashdown-Havercamp,Bellchamber Media,Program Manager,https://www.linkedin.com/in/rhys-ashdown-havercamp-8073,2016-02-22
Yusuf Fontaine-Okonkwo,Xanthe Labs,Head of Innovation,https://www.linkedin.com/in/yusuf-fontaine-okonkwo-6762,2022-11-26
Mei Ibarra-Kirkbride,Zenner Foods,Platform Lead,https://www.linkedin.com/in/mei-ibarra-kirkbride-8696,2023-03-08
Priya Bellinger-Wolstenholme,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/priya-bellinger-wolstenholme-3902,2019-02-27
Matteo Halloran-Nakashima,Bellchamber Media,Chief Data Officer,https://www.linkedin.com/in/matteo-halloran-nakashima-2575,2020-01-07
Curtis Prendergast,Apex Logistics,SVP Digital,https://www.linkedin.com/in/curtis-prendergast-7943,2022-02-04
Perrine Ashdown-Halloran,Zenner Foods,Head of Automation,https://www.linkedin.com/in/perrine-ashdown-halloran-4709,2023-11-10
Kofi Zubkov-Norrington,Pale Harbour Studio,Staff Engineer,https://www.linkedin.com/in/kofi-zubkov-norrington-6944,2020-09-24
Devin Ibarra-Balogun,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/devin-ibarra-balogun-2421,2017-05-29
Rhys Isenberg-Nakashima,Xanthe Labs,Product Director,https://www.linkedin.com/in/rhys-isenberg-nakashima-6675,2016-09-08
Perrine Fairweather-Mkhize,Zenner Foods,VP Engineering,,2017-04-05
Curtis Marchetti,Priorwood Chemicals,VP Enterprise Architecture,https://www.linkedin.com/in/curtis-marchetti-3117,2014-02-22
Kofi Marchetti-Bellinger,Tannerly Design,Head of Developer Productivity,https://www.linkedin.com/in/kofi-marchetti-bellinger-4051,2024-07-12
Coretta Dobrescu-Prendergast,Yardley Print,"Senior Manager, Engineering",https://www.linkedin.com/in/coretta-dobrescu-prendergast-8206,2022-08-12
Ansel Mkhize-Fairweather,Quintrell Advisory,Head of Innovation,,2017-09-21
Bo Dobrescu-Lindqvist,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/bo-dobrescu-lindqvist-7480,2019-02-15
Zaid Brenneman-Quillane,Highmoor Cycles,Engineering Manager,https://www.linkedin.com/in/zaid-brenneman-quillane-7926,2023-04-01
Bo Dellinger-Vasquez,Bellchamber Media,Platform Lead,https://www.linkedin.com/in/bo-dellinger-vasquez-2105,2024-01-22
Callum Havercamp-Petrossian,Corbridge Realty,Chief Technology Officer,https://www.linkedin.com/in/callum-havercamp-petrossian-8362,2021-06-19
