name,company,title,profile_url,connected_on
Tomás Zubkov,Quintrell Advisory,Head of Innovation,https://www.linkedin.com/in/tomas-zubkov-9464,2022-02-08
Matteo Petrossian-Merriweather,Xanthe Labs,Principal Architect,https://www.linkedin.com/in/matteo-petrossian-merriweather-3322,2025-07-23
·Joaquín Zettergren,Quintrell Advisory,VP Data & Analytics,https://www.linkedin.com/in/joaquin-zettergren-9789,2023-06-11
Saoirse Zettergren,Fairbourne Fitness,Product Director,https://www.linkedin.com/in/saoirse-zettergren-7781,2021-09-21
Ravi Zubkov,Zenner Foods,Principal Architect,https://www.linkedin.com/in/ravi-zubkov-9512,2016-08-13
Coretta Nakashima,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/coretta-nakashima-7644,2023-01-21
Duarte Fontaine,Xanthe Labs,Platform Lead,,2024-09-21
Solveig Crowther-Havercamp,Corbridge Realty,Platform Lead,https://www.linkedin.com/in/solveig-crowther-havercamp-9726,2024-09-30
Silas Ashdown,Tannerly Design,Chief Operating Officer,https://www.linkedin.com/in/silas-ashdown-5939,2018-06-02
Emeka Balogun,Garrowby Books,Program Manager,https://www.linkedin.com/in/emeka-balogun-5456,2020-01-31
Curtis Oldfield-Yarrow,Whitlock Staffing,Chief Data Officer,https://www.linkedin.com/in/curtis-oldfield-yarrow-3929,2019-02-15
Yara Falkenrath,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/yara-falkenrath-1308,2021-09-20
Astrid Højgaard,Yardley Print,Director of Software Engineering,https://www.linkedin.com/in/astrid-hojgaard-4060,2018-03-14
Ansel Ferreira-Zettergren,Vespermill Analytics,Chief Data Officer,https://www.linkedin.com/in/ansel-ferreira-zettergren-9182,2025-04-28
Marcus Dobrescu,Whitlock Staffing,Head of Platform Engineering,,2019-12-16
Arjun Ferreira-Isenberg,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/arjun-ferreira-isenberg-1690,2021-06-19
Leandro Jarrold,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/leandro-jarrold-8751,2022-05-29
Camille Glückstein-Fairweather,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/camille-gluckstein-fairweather-3235,2019-09-16
Tomás Marchetti-Halloran,Underwood & Vale,Product Director,https://www.linkedin.com/in/tomas-marchetti-halloran-1583,2020-08-29
Sloane Okonkwo,Highmoor Cycles,Head of Developer Productivity,https://www.linkedin.com/in/sloane-okonkwo-3445,2019-06-16
Marcus Dobrescu-Isenberg,Garrowby Books,Engineering Manager,https://www.linkedin.com/in/marcus-dobrescu-isenberg-3072,2023-08-06
Matteo Norrington,Dunmowe Travel,Head of Innovation,,2019-11-28
Rosalind Eastcott,Highmoor Cycles,Chief Data Officer,https://www.linkedin.com/in/rosalind-eastcott-5516,2022-02-09
Liesel Glückstein-Bellinger,Ondermark Consulting,"Senior Manager, Engineering",https://www.linkedin.com/in/liesel-gluckstein-bellinger-2461,2023-01-04
Liesel Bellinger,Fairbourne Fitness,Director of Software Engineering,https://www.linkedin.com/in/liesel-bellinger-9844,2016-12-15
Hugo Lomsadze,Fairbourne Fitness,VP Engineering,https://www.linkedin.com/in/hugo-lomsadze-8736,2024-05-03
Owen Bellinger,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/owen-bellinger-6757,2020-01-12
Duarte Egerton,Ambrose Trading,Director of IT,https://www.linkedin.com/in/duarte-egerton-2159,2020-08-22
Solveig Nakashima-Vasquez,Corbridge Realty,Head of Automation,https://www.linkedin.com/in/solveig-nakashima-vasquez-7955,2023-05-25
Wren Grimsby,Fairbourne Fitness,Program Manager,https://www.linkedin.com/in/wren-grimsby-8036,2021-02-12
Bram Glückstein,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/bram-gluckstein-2720,2022-10-23
Bo Marchetti,Cindermill Mining,Platform Lead,https://www.linkedin.com/in/bo-marchetti-4825,2022-02-02
Sloane Sandoval-Halloran,Underwood & Vale,Director of IT,https://www.linkedin.com/in/sloane-sandoval-halloran-5784,2017-10-15
Rafael Nakashima-Cathcart,Fairbourne Fitness,Product Director,https://www.linkedin.com/in/rafael-nakashima-cathcart-2119,2017-03-10
Freya Vasquez,Dunmowe Travel,Product Director,https://www.linkedin.com/in/freya-vasquez-5774,2020-04-04
Priya Oyelaran-Bellinger,Xanthe Labs,Product Director,https://www.linkedin.com/in/priya-oyelaran-bellinger-4371,2018-11-13
Niall Merriweather-Underhill,Whitlock Staffing,Staff Engineer,https://www.linkedin.com/in/niall-merriweather-underhill-9890,2017-07-04
Marcus Vandermolen,Bellchamber Media,Staff Engineer,https://www.linkedin.com/in/marcus-vandermolen-7470,2022-07-26
Noor Underhill,Fairbourne Fitness,Staff Engineer,https://www.linkedin.com/in/noor-underhill-6464,2022-02-10
Rosalind Ibarra,Garrowby Books,Chief Digital Officer,https://www.linkedin.com/in/rosalind-ibarra-3784,2024-09-12
Elena Rushworth-Norrington,Tannerly Design,Staff Engineer,https://www.linkedin.com/in/elena-rushworth-norrington-7310,2017-11-01
Bo Ashdown-Drummond,Fairbourne Fitness,VP Data & Analytics,https://www.linkedin.com/in/bo-ashdown-drummond-5332,2020-02-19
Rhys Fontaine,Corbridge Realty,Director of Software Engineering,https://www.linkedin.com/in/rhys-fontaine-2357,2015-11-14
Camille Salcedo,Elmsworth Tutors,Chief Data Officer,https://www.linkedin.com/in/camille-salcedo-8059,2018-02-21
Idris Wexford-Salcedo,Inglenook Bakery,Head of Developer Productivity,https://www.linkedin.com/in/idris-wexford-salcedo-9357,2016-06-16
·Joaquín Achterberg,Tannerly Design,VP Engineering,https://www.linkedin.com/in/joaquin-achterberg-1092,2021-05-08
Bertrand Lomsadze-Cardoso,Corbridge Realty,Platform Lead,https://www.linkedin.com/in/bertrand-lomsadze-cardoso-9965,2018-06-09
Wren Havercamp,Xanthe Labs,Program Manager,https://www.linkedin.com/in/wren-havercamp-2260,2025-06-17
Mei Lomsadze-Wexford,Zenner Foods,Head of Platform Engineering,https://www.linkedin.com/in/mei-lomsadze-wexford-3719,2022-11-05
Saoirse Oyelaran,Pale Harbour Studio,Engineering Manager,https://www.linkedin.com/in/saoirse-oyelaran-7147,2019-07-10
Hugo Grimsby,Garrowby Books,VP Engineering,https://www.linkedin.com/in/hugo-grimsby-9781,2024-07-04
Xiomara Cathcart,Tannerly Design,Platform Lead,https://www.linkedin.com/in/xiomara-cathcart-8929,2025-06-17
Kofi Drummond,Rooksby Legal,VP Enterprise Architecture,https://www.linkedin.com/in/kofi-drummond-5010,2023-06-29
Solveig Kirkbride,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/solveig-kirkbride-6043,2024-01-25
Marisol Petrossian,Whitlock Staffing,Product Director,https://www.linkedin.com/in/marisol-petrossian-1821,2024-03-02
Kofi Rushworth,Ondermark Consulting,Head of Innovation,https://www.linkedin.com/in/kofi-rushworth-7164,2019-03-17
Kofi Nakashima,Ambrose Trading,VP Data & Analytics,https://www.linkedin.com/in/kofi-nakashima-5282,2022-06-02
Tilda Cardoso-Quillane,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/tilda-cardoso-quillane-3669,2023-11-19
Renata Bellinger-Thackeray,Tannerly Design,Director of IT,https://www.linkedin.com/in/renata-bellinger-thackeray-3353,2016-09-21
Sloane Halloran-Lomsadze,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/sloane-halloran-lomsadze-4357,2019-04-22
Idris Ferreira,Inglenook Bakery,Head of Innovation,https://www.linkedin.com/in/idris-ferreira-3149,2018-12-15
Arjun Falkenrath,Xanthe Labs,Staff Engineer,https://www.linkedin.com/in/arjun-falkenrath-4156,2016-09-02
Sunniva Cardoso,Zenner Foods,Chief Data Officer,https://www.linkedin.com/in/sunniva-cardoso-5443,2022-06-14
Xiomara Hartigan,Elmsworth Tutors,Head of Automation,https://www.linkedin.com/in/xiomara-hartigan-2330,2023-06-10
Arjun Grimsby,Zenner Foods,Engineering Manager,https://www.linkedin.com/in/arjun-grimsby-6918,2017-10-12
Camille Eastcott,Ambrose Trading,VP Enterprise Architecture,https://www.linkedin.com/in/camille-eastcott-7466,2024-04-20
Amara Højgaard-Vasquez,Tannerly Design,Chief Data Officer,https://www.linkedin.com/in/amara-hojgaard-vasquez-5555,2020-11-12
Dana Merriweather,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/dana-merriweather-9007,2020-05-25
Bo Mkhize,Whitlock Staffing,Product Director,https://www.linkedin.com/in/bo-mkhize-9474,2023-07-02
Yusuf Ashdown-Oldfield,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/yusuf-ashdown-oldfield-9536,2020-11-12
Sabine Zubkov,Highmoor Cycles,"Senior Manager, Engineering",https://www.linkedin.com/in/sabine-zubkov-2779,2019-05-16
Sabine Isenberg-Balogun,Ambrose Trading,Product Director,https://www.linkedin.com/in/sabine-isenberg-balogun-1837,2022-08-16
Tomás Cathcart,Underwood & Vale,Chief Digital Officer,https://www.linkedin.com/in/tomas-cathcart-7355,2024-08-05
Desmond Zettergren,Ambrose Trading,VP Data & Analytics,https://www.linkedin.com/in/desmond-zettergren-9930,2023-01-05
Freya Ferreira,Underwood & Vale,Director of IT,https://www.linkedin.com/in/freya-ferreira-2273,2021-08-18
Freya Yarrow-Vandermolen,Underwood & Vale,Chief Data Officer,https://www.linkedin.com/in/freya-yarrow-vandermolen-7279,2019-01-08
Marcus Lomsadze,Inglenook Bakery,Head of Platform Engineering,https://www.linkedin.com/in/marcus-lomsadze-4175,2019-04-27
Ansel Kirkbride,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/ansel-kirkbride-3193,2021-05-04
Sloane Lindqvist,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/sloane-lindqvist-5979,2018-03-29
Casper Rushworth-Crowther,Vespermill Analytics,Principal Architect,https://www.linkedin.com/in/casper-rushworth-crowther-2254,2020-05-18
Anouk Oyelaran,Bellchamber Media,Chief Operating Officer,https://www.linkedin.com/in/anouk-oyelaran-2787,2020-09-04
Malik Egerton-Fairweather,Inglenook Bakery,VP Engineering,https://www.linkedin.com/in/malik-egerton-fairweather-5886,2018-03-25
Matteo Dobrescu,Pale Harbour Studio,Engineering Manager,https://www.linkedin.com/in/matteo-dobrescu-8984,2021-11-07
Espen Quillane-Cathcart,Ondermark Consulting,VP Data & Analytics,https://www.linkedin.com/in/espen-quillane-cathcart-3370,2019-12-31
Kofi Vasquez,Underwood & Vale,Director of IT,https://www.linkedin.com/in/kofi-vasquez-2369,2017-01-07
Espen Kettleborough,Rooksby Legal,Principal Architect,https://www.linkedin.com/in/espen-kettleborough-4583,2019-11-11
Rhys Bellinger-Achterberg,Yardley Print,"Senior Manager, Engineering",https://www.linkedin.com/in/rhys-bellinger-achterberg-3314,2019-07-03
Otto Drummond-Glückstein,Vespermill Analytics,Platform Lead,https://www.linkedin.com/in/otto-drummond-gluckstein-9943,2019-05-03
Tanvi Lomsadze-Quillane,Ondermark Consulting,"Senior Manager, Engineering",https://www.linkedin.com/in/tanvi-lomsadze-quillane-3823,2024-06-16
Rafael Havercamp-Thackeray,Zenner Foods,Chief Technology Officer,https://www.linkedin.com/in/rafael-havercamp-thackeray-1016,2017-02-27
Xiomara Vandermolen,Garrowby Books,Head of Automation,https://www.linkedin.com/in/xiomara-vandermolen-4069,2018-04-17
Rhys Ashdown,Tannerly Design,Chief Operating Officer,https://www.linkedin.com/in/rhys-ashdown-3262,2022-01-04
Yusuf Fairweather-Nakashima,Zenner Foods,"Senior Manager, Engineering",https://www.linkedin.com/in/yusuf-fairweather-nakashima-8023,2019-03-02
Zaid Eastcott,Vespermill Analytics,Chief Technology Officer,https://www.linkedin.com/in/zaid-eastcott-8601,2020-08-17
Kofi Thackeray-Glückstein,Vespermill Analytics,Engineering Manager,https://www.linkedin.com/in/kofi-thackeray-gluckstein-4976,2024-04-13
Bo Quillane,Elmsworth Tutors,VP Enterprise Architecture,https://www.linkedin.com/in/bo-quillane-3924,2022-12-11
Noor Yarrow,Whitlock Staffing,Engineering Manager,,2019-03-31
Duarte Bellinger-Oyelaran,Ambrose Trading,Head of Automation,https://www.linkedin.com/in/duarte-bellinger-oyelaran-6350,2020-03-17
Malik Drummond,Xanthe Labs,Engineering Manager,https://www.linkedin.com/in/malik-drummond-8588,2022-08-30
Arjun Dobrescu,Quintrell Advisory,Staff Engineer,https://www.linkedin.com/in/arjun-dobrescu-5987,2017-07-12
Rosalind Egerton-Wolstenholme,Inglenook Bakery,Platform Lead,https://www.linkedin.com/in/rosalind-egerton-wolstenholme-8956,2023-03-06
Niall Højgaard,Dunmowe Travel,Staff Engineer,https://www.linkedin.com/in/niall-hojgaard-6327,2024-02-06
Freya Nakashima,Bellchamber Media,Program Manager,https://www.linkedin.com/in/freya-nakashima-5996,2018-02-10
Margot Crowther,Underwood & Vale,Chief Data Officer,https://www.linkedin.com/in/margot-crowther-6491,2019-09-26
Astrid Norrington,Ondermark Consulting,Staff Engineer,https://www.linkedin.com/in/astrid-norrington-6366,2022-11-13
Kian Norrington,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/kian-norrington-4739,2024-04-06
Tilda Yarrow,Pale Harbour Studio,Product Director,https://www.linkedin.com/in/tilda-yarrow-5518,2016-10-05
·Joaquín Crowther,Pale Harbour Studio,Engineering Manager,https://www.linkedin.com/in/joaquin-crowther-8727,2018-01-05
Mei Salcedo,Elmsworth Tutors,VP Engineering,https://www.linkedin.com/in/mei-salcedo-3909,2018-06-09
Hana Glückstein,Yardley Print,Program Manager,,2023-06-09
Yara Hartigan-Balogun,Inglenook Bakery,Head of Innovation,https://www.linkedin.com/in/yara-hartigan-balogun-7067,2015-10-25
Greta Okonkwo,Garrowby Books,Product Director,https://www.linkedin.com/in/greta-okonkwo-2883,2025-02-25
Astrid Zettergren,Garrowby Books,Chief Information Officer,https://www.linkedin.com/in/astrid-zettergren-9756,2022-08-17
Coretta Lomsadze,Fairbourne Fitness,Principal Architect,https://www.linkedin.com/in/coretta-lomsadze-2743,2016-11-21
Bram Dobrescu-Norrington,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/bram-dobrescu-norrington-5283,2020-11-12
Rafael Cathcart,Highmoor Cycles,Principal Architect,https://www.linkedin.com/in/rafael-cathcart-4217,2016-01-19
Hugo Fontaine,Quintrell Advisory,Head of Automation,https://www.linkedin.com/in/hugo-fontaine-7876,2016-04-10
Yara Brenneman,Fairbourne Fitness,Head of Platform Engineering,https://www.linkedin.com/in/yara-brenneman-2831,2018-03-04
Amara Falkenrath-Ferreira,Tannerly Design,VP Engineering,https://www.linkedin.com/in/amara-falkenrath-ferreira-9069,2019-02-28
Yara Cathcart-Egerton,Zenner Foods,VP Data & Analytics,https://www.linkedin.com/in/yara-cathcart-egerton-5588,2025-06-15
Ilse Jarrold-Achterberg,Yardley Print,Product Director,https://www.linkedin.com/in/ilse-jarrold-achterberg-8544,2016-05-02
Solveig Ingleby-Eastcott,Tannerly Design,Program Manager,https://www.linkedin.com/in/solveig-ingleby-eastcott-4652,2025-06-18
Emeka Quillane,Ambrose Trading,Program Manager,https://www.linkedin.com/in/emeka-quillane-6568,2025-05-16
Marisol Mkhize,Zenner Foods,Product Director,https://www.linkedin.com/in/marisol-mkhize-7359,2023-12-30
Ilse Lindqvist,Garrowby Books,SVP Digital,https://www.linkedin.com/in/ilse-lindqvist-5228,2017-01-31
Sloane Cardoso,Inglenook Bakery,Director of Software Engineering,https://www.linkedin.com/in/sloane-cardoso-3987,2018-11-04
Fenella Cathcart-Fontaine,Ambrose Trading,Director of IT,https://www.linkedin.com/in/fenella-cathcart-fontaine-9946,2024-07-31
Rafael Ingleby,Vespermill Analytics,Head of Innovation,https://www.linkedin.com/in/rafael-ingleby-2032,2017-11-03
Noor Marchetti,Elmsworth Tutors,Head of Innovation,,2023-09-13
Rafael Jarrold,Ambrose Trading,VP Data & Analytics,https://www.linkedin.com/in/rafael-jarrold-4861,2024-07-04
Camille Kettleborough,Tannerly Design,Director of Software Engineering,https://www.linkedin.com/in/camille-kettleborough-3269,2019-05-10
Amara Balogun,Vespermill Analytics,Principal Architect,https://www.linkedin.com/in/amara-balogun-7353,2017-07-20
Xiomara Brenneman,Yardley Print,Product Director,https://www.linkedin.com/in/xiomara-brenneman-6206,2022-07-09
Kofi Fontaine-Quillane,Whitlock Staffing,VP Data & Analytics,https://www.linkedin.com/in/kofi-fontaine-quillane-7529,2016-01-01
Nadia Glückstein-Yarrow,Whitlock Staffing,Product Director,https://www.linkedin.com/in/nadia-gluckstein-yarrow-3277,2019-01-13
Yusuf Marchetti,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/yusuf-marchetti-1980,2023-01-09
Renata Halloran,Pale Harbour Studio,Director of IT,https://www.linkedin.com/in/renata-halloran-4359,2023-02-03
Casper Fontaine,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/casper-fontaine-9368,2021-09-18
Yusuf Prendergast-Zubkov,Garrowby Books,Program Manager,https://www.linkedin.com/in/yusuf-prendergast-zubkov-7296,2018-07-16
Desmond Oldfield,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/desmond-oldfield-9209,2018-01-20
Hana Brenneman-Petrossian,Xanthe Labs,Chief Information Officer,https://www.linkedin.com/in/hana-brenneman-petrossian-8861,2022-05-24
Tilda Crowther,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/tilda-crowther-4298,2024-09-10
Liesel Petrossian,Underwood & Vale,Program Manager,https://www.linkedin.com/in/liesel-petrossian-1482,2019-09-21
Xiomara Crowther,Quintrell Advisory,Head of Innovation,https://www.linkedin.com/in/xiomara-crowther-9167,2021-03-07
Fenella Jarrold,Vespermill Analytics,Engineering Manager,https://www.linkedin.com/in/fenella-jarrold-4376,2021-06-20
Coretta Cathcart-Halloran,Fairbourne Fitness,Head of Automation,,2021-06-09
Greta Prendergast-Jarrold,Vespermill Analytics,VP Enterprise Architecture,https://www.linkedin.com/in/greta-prendergast-jarrold-9751,2022-05-12
Idris Cathcart-Fontaine,Whitlock Staffing,Chief Operating Officer,https://www.linkedin.com/in/idris-cathcart-fontaine-4310,2022-09-01
Elena Lomsadze-Brenneman,Garrowby Books,Program Manager,https://www.linkedin.com/in/elena-lomsadze-brenneman-4361,2018-03-04
Malik Brenneman,Underwood & Vale,Head of Innovation,https://www.linkedin.com/in/malik-brenneman-7845,2023-06-23
Desmond Ferreira,Bellchamber Media,Head of Automation,https://www.linkedin.com/in/desmond-ferreira-4202,2024-06-26
Espen Thackeray,Garrowby Books,Head of Automation,https://www.linkedin.com/in/espen-thackeray-1261,2022-06-13
Bertrand Dellinger-Dobrescu,Whitlock Staffing,VP Enterprise Architecture,https://www.linkedin.com/in/bertrand-dellinger-dobrescu-3857,2016-08-12
Curtis Egerton,Corbridge Realty,Head of Automation,https://www.linkedin.com/in/curtis-egerton-1538,2024-01-30
Tomás Sandoval-Quillane,Bellchamber Media,Platform Lead,https://www.linkedin.com/in/tomas-sandoval-quillane-8910,2017-08-16
Bram Brenneman,Elmsworth Tutors,"Senior Manager, Engineering",https://www.linkedin.com/in/bram-brenneman-9000,2025-07-10
Leandro Crowther-Zubkov,Pale Harbour Studio,Principal Architect,https://www.linkedin.com/in/leandro-crowther-zubkov-8547,2023-03-04
Fenella Yarrow-Halloran,Corbridge Realty,Staff Engineer,https://www.linkedin.com/in/fenella-yarrow-halloran-7462,2024-02-05
Zaid Achterberg,Quintrell Advisory,"Senior Manager, Engineering",https://www.linkedin.com/in/zaid-achterberg-6970,2020-06-14
Sloane Glückstein,Ambrose Trading,Director of IT,https://www.linkedin.com/in/sloane-gluckstein-6068,2023-03-25
Callum Cathcart,Vespermill Analytics,Chief Data Officer,https://www.linkedin.com/in/callum-cathcart-4142,2016-09-21
Ravi Lindqvist,Rooksby Legal,Platform Lead,https://www.linkedin.com/in/ravi-lindqvist-9870,2017-08-17
Teodor Wolstenholme,Inglenook Bakery,Head of Platform Engineering,https://www.linkedin.com/in/teodor-wolstenholme-7476,2016-12-30
Renata Sandoval-Quillane,Yardley Print,Chief Data Officer,https://www.linkedin.com/in/renata-sandoval-quillane-2769,2021-03-21
Tilda Drummond,Garrowby Books,VP Enterprise Architecture,https://www.linkedin.com/in/tilda-drummond-8240,2021-10-08
Camille Cardoso,Ondermark Consulting,Platform Lead,https://www.linkedin.com/in/camille-cardoso-2386,2022-02-20
Devin Fairweather,Inglenook Bakery,Engineering Manager,https://www.linkedin.com/in/devin-fairweather-7268,2022-10-27
Bertrand Sandoval,Rooksby Legal,Head of Platform Engineering,https://www.linkedin.com/in/bertrand-sandoval-1903,2022-06-29
Fenella Prendergast,Tannerly Design,VP Enterprise Architecture,https://www.linkedin.com/in/fenella-prendergast-2923,2019-05-09
Kwame Oyelaran,Fairbourne Fitness,Staff Engineer,https://www.linkedin.com/in/kwame-oyelaran-2566,2023-03-30
Priya Dobrescu-Drummond,Dunmowe Travel,VP Data & Analytics,https://www.linkedin.com/in/priya-dobrescu-drummond-2756,2019-06-15
Leandro Isenberg-Crowther,Tannerly Design,Program Manager,https://www.linkedin.com/in/leandro-isenberg-crowther-6308,2025-06-06
Gideon Zubkov-Thackeray,Highmoor Cycles,Engineering Manager,https://www.linkedin.com/in/gideon-zubkov-thackeray-5552,2022-07-11
Coretta Marchetti-Ferreira,Whitlock Staffing,Chief Digital Officer,https://www.linkedin.com/in/coretta-marchetti-ferreira-5299,2022-12-14
Teodor Brenneman,Yardley Print,Platform Lead,https://www.linkedin.com/in/teodor-brenneman-8142,2021-04-07
Owen Grimsby,Fairbourne Fitness,"Senior Manager, Engineering",https://www.linkedin.com/in/owen-grimsby-7711,2023-04-15
Priya Prendergast-Vandermolen,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/priya-prendergast-vandermolen-7805,2018-10-11
Bertrand Lomsadze,Strathmore Rail,Chief Digital Officer,https://www.linkedin.com/in/bertrand-lomsadze-5713,2015-09-22
Bram Underhill,Tannerly Design,Chief Digital Officer,https://www.linkedin.com/in/bram-underhill-5032,2024-08-04
Casper Glückstein-Grimsby,Highmoor Cycles,Program Manager,https://www.linkedin.com/in/casper-gluckstein-grimsby-5231,2019-05-19
Astrid Egerton-Oldfield,Garrowby Books,"Senior Manager, Engineering",https://www.linkedin.com/in/astrid-egerton-oldfield-2317,2025-02-28
Ansel Falkenrath,Corbridge Realty,VP Enterprise Architecture,https://www.linkedin.com/in/ansel-falkenrath-3108,2016-10-18
Priya Wolstenholme,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/priya-wolstenholme-9060,2022-11-24
Freya Lindqvist-Grimsby,Ambrose Trading,Engineering Manager,https://www.linkedin.com/in/freya-lindqvist-grimsby-1919,2020-09-28
·Joaquín Nakashima,Quintrell Advisory,VP Engineering,https://www.linkedin.com/in/joaquin-nakashima-4893,2018-08-13
Dev Kettleborough,Inglenook Bakery,Head of Developer Productivity,https://www.linkedin.com/in/dev-kettleborough-8957,2023-12-02
Emeka Ashdown-Bellinger,Ambrose Trading,Product Director,https://www.linkedin.com/in/emeka-ashdown-bellinger-7702,2021-12-28
Bo Dobrescu,Vespermill Analytics,Head of Innovation,https://www.linkedin.com/in/bo-dobrescu-5006,2023-12-15
Ravi Achterberg,Whitlock Staffing,Head of Innovation,https://www.linkedin.com/in/ravi-achterberg-4195,2016-12-26
Xiomara Halloran,Zenner Foods,Chief Digital Officer,https://www.linkedin.com/in/xiomara-halloran-9578,2018-05-02
Perrine Dellinger,Elmsworth Tutors,"Senior Manager, Engineering",https://www.linkedin.com/in/perrine-dellinger-3062,2022-12-24
Malik Dobrescu,Fairbourne Fitness,Chief Information Officer,https://www.linkedin.com/in/malik-dobrescu-1386,2016-09-30
Saoirse Grimsby,Ondermark Consulting,Staff Engineer,https://www.linkedin.com/in/saoirse-grimsby-9469,2020-12-28
Solveig Ashdown-Underhill,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/solveig-ashdown-underhill-9707,2017-08-02
Anouk Zubkov,Highmoor Cycles,Chief Data Officer,https://www.linkedin.com/in/anouk-zubkov-7260,2020-02-03
Mei Havercamp,Vespermill Analytics,Head of Developer Productivity,https://www.linkedin.com/in/mei-havercamp-8582,2018-10-03
Devin Kettleborough-Dobrescu,Pale Harbour Studio,Head of Automation,https://www.linkedin.com/in/devin-kettleborough-dobrescu-9556,2019-12-21
Anouk Ingleby-Brenneman,Rooksby Legal,Chief Information Officer,https://www.linkedin.com/in/anouk-ingleby-brenneman-3429,2020-07-27
Curtis Marchetti,Priorwood Chemicals,VP Enterprise Architecture,https://www.linkedin.com/in/curtis-marchetti-3117,2014-07-13
Kwame Nakashima,Whitlock Staffing,Head of Innovation,https://www.linkedin.com/in/kwame-nakashima-7807,2015-12-02
Hugo Crowther-Drummond,Underwood & Vale,Head of Developer Productivity,,2019-08-14
Freya Underhill-Dobrescu,Xanthe Labs,Program Manager,https://www.linkedin.com/in/freya-underhill-dobrescu-5734,2024-09-04
Teodor Zettergren-Ibarra,Quintrell Advisory,Product Director,https://www.linkedin.com/in/teodor-zettergren-ibarra-3248,2024-08-22
Nadia Halloran,Tannerly Design,Chief Digital Officer,https://www.linkedin.com/in/nadia-halloran-3227,2018-10-14
Amara Cathcart-Eastcott,Corbridge Realty,VP Engineering,https://www.linkedin.com/in/amara-cathcart-eastcott-2331,2016-05-27
Kian Thackeray-Okonkwo,Garrowby Books,Head of Innovation,https://www.linkedin.com/in/kian-thackeray-okonkwo-3476,2021-12-03
Greta Thackeray,Tannerly Design,Chief Information Officer,https://www.linkedin.com/in/greta-thackeray-1891,2015-09-25
Xiomara Kettleborough-Yarrow,Corbridge Realty,Product Director,https://www.linkedin.com/in/xiomara-kettleborough-yarrow-4878,2021-02-03
Marcus Zubkov,Garrowby Books,Chief Data Officer,https://www.linkedin.com/in/marcus-zubkov-6170,2021-04-18
·Joaquín Rushworth-Norrington,Xanthe Labs,"Senior Manager, Engineering",https://www.linkedin.com/in/joaquin-rushworth-norrington-4040,2023-03-12
Astrid Brenneman-Dobrescu,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/astrid-brenneman-dobrescu-2383,2022-08-14
Amara Marchetti-Grimsby,Underwood & Vale,Engineering Manager,https://www.linkedin.com/in/amara-marchetti-grimsby-4454,2020-08-19
Nadia Kirkbride,Tannerly Design,Principal Architect,https://www.linkedin.com/in/nadia-kirkbride-6440,2021-03-13
Emeka Ferreira-Isenberg,Corbridge Realty,Product Director,https://www.linkedin.com/in/emeka-ferreira-isenberg-8507,2024-06-29
Rhys Brenneman-Underhill,Vespermill Analytics,Product Director,https://www.linkedin.com/in/rhys-brenneman-underhill-4166,2018-01-12
Dana Dellinger,Elmsworth Tutors,Staff Engineer,https://www.linkedin.com/in/dana-dellinger-6723,2015-09-29
Idris Merriweather-Vandermolen,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/idris-merriweather-vandermolen-8753,2021-08-22
Tanvi Ingleby,Xanthe Labs,Program Manager,https://www.linkedin.com/in/tanvi-ingleby-8604,2018-01-13
Margot Merriweather-Ingleby,Ambrose Trading,Head of Platform Engineering,https://www.linkedin.com/in/margot-merriweather-ingleby-2967,2020-10-16
Sabine Jarrold,Ondermark Consulting,Program Manager,https://www.linkedin.com/in/sabine-jarrold-8463,2018-07-14
Ansel Mkhize,Dunmowe Travel,"Senior Manager, Engineering",https://www.linkedin.com/in/ansel-mkhize-2633,2022-03-30
Teodor Ashdown,Highmoor Cycles,Chief Digital Officer,https://www.linkedin.com/in/teodor-ashdown-6017,2017-01-15
Tanvi Isenberg,Inglenook Bakery,Platform Lead,,2018-10-01
Curtis Jarrold-Ferreira,Highmoor Cycles,Engineering Manager,https://www.linkedin.com/in/curtis-jarrold-ferreira-5781,2023-04-06
