name,company,title,profile_url,connected_on
Kofi Balogun,Quintrell Advisory,Head of Automation,https://www.linkedin.com/in/kofi-balogun-6703,2023-01-22
Emeka Ibarra,Zenner Foods,"Senior Manager, Engineering",https://www.linkedin.com/in/emeka-ibarra-8608,2021-07-15
Sabine Grimsby,Ambrose Trading,Product Director,https://www.linkedin.com/in/sabine-grimsby-6922,2022-07-04
Hugo Wexford,Fairbourne Fitness,Head of Developer Productivity,https://www.linkedin.com/in/hugo-wexford-8765,2020-05-02
Anouk Prendergast,Quintrell Advisory,Program Manager,https://www.linkedin.com/in/anouk-prendergast-8715,2022-02-10
Odette Ashdown,Yardley Print,Product Director,https://www.linkedin.com/in/odette-ashdown-6142,2017-06-30
Anouk Petrossian,Corbridge Realty,SVP Digital,https://www.linkedin.com/in/anouk-petrossian-8758,2018-04-09
Camille Lomsadze,Highmoor Cycles,SVP Digital,https://www.linkedin.com/in/camille-lomsadze-1147,2024-09-26
Otto Ingleby,Ambrose Trading,Director of IT,https://www.linkedin.com/in/otto-ingleby-5675,2021-04-05
Anouk Egerton,Xanthe Labs,Engineering Manager,,2023-04-24
Sabine Vandermolen,Yardley Print,Director of IT,https://www.linkedin.com/in/sabine-vandermolen-2075,2024-01-25
Idris Salcedo,Whitlock Staffing,Staff Engineer,https://www.linkedin.com/in/idris-salcedo-1728,2023-03-04
Yusuf Halloran,Bellchamber Media,Program Manager,https://www.linkedin.com/in/yusuf-halloran-3963,2017-12-11
Lucia Cardoso,Garrowby Books,Product Director,,2015-12-04
Matteo Zubkov,Fairbourne Fitness,Chief Digital Officer,https://www.linkedin.com/in/matteo-zubkov-5596,2022-10-13
Espen Vasquez,Yardley Print,Chief Operating Officer,https://www.linkedin.com/in/espen-vasquez-8564,2023-12-28
Greta Ashdown,Bellchamber Media,VP Data & Analytics,https://www.linkedin.com/in/greta-ashdown-3237,2021-11-19
Imani Sandoval,Tannerly Design,Staff Engineer,https://www.linkedin.com/in/imani-sandoval-2638,2023-10-19
Leandro Marchetti,Dunmowe Travel,Program Manager,https://www.linkedin.com/in/leandro-marchetti-7154,2021-03-04
Espen Lomsadze,Whitlock Staffing,Principal Architect,https://www.linkedin.com/in/espen-lomsadze-1446,2023-01-15
Mei Norrington,Tannerly Design,Principal Architect,https://www.linkedin.com/in/mei-norrington-1005,2018-02-23
Liesel Merriweather,Fairbourne Fitness,Chief Data Officer,https://www.linkedin.com/in/liesel-merriweather-6747,2016-03-25
Xiomara Petrossian,Bellchamber Media,Chief Information Officer,https://www.linkedin.com/in/xiomara-petrossian-3123,2025-03-19
Greta Dobrescu,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/greta-dobrescu-8584,2021-01-23
Sloane Crowther,Corbridge Realty,Head of Innovation,https://www.linkedin.com/in/sloane-crowther-8004,2016-03-30
Hugo Højgaard,Pale Harbour Studio,Engineering Manager,https://www.linkedin.com/in/hugo-hojgaard-2977,2023-01-01
Kofi Petrossian,Xanthe Labs,Program Manager,https://www.linkedin.com/in/kofi-petrossian-2435,2025-05-14
Otto Nakashima,Garrowby Books,Chief Digital Officer,https://www.linkedin.com/in/otto-nakashima-8862,2025-02-24
Emeka Dellinger,Whitlock Staffing,Head of Developer Productivity,https://www.linkedin.com/in/emeka-dellinger-9783,2022-03-05
Gideon Ibarra,Elmsworth Tutors,Platform Lead,,2017-02-26
Ilse Yarrow,Corbridge Realty,Director of IT,https://www.linkedin.com/in/ilse-yarrow-7992,2016-06-23
Owen Sandoval,Underwood & Vale,VP Engineering,https://www.linkedin.com/in/owen-sandoval-2416,2022-10-04
Freya Brenneman,Zenner Foods,Program Manager,https://www.linkedin.com/in/freya-brenneman-4853,2022-02-05
Greta Underhill,Inglenook Bakery,Platform Lead,https://www.linkedin.com/in/greta-underhill-1666,2024-05-30
Tilda Thackeray,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/tilda-thackeray-7226,2019-11-05
Tomás Wexford,Xanthe Labs,Chief Operating Officer,https://www.linkedin.com/in/tomas-wexford-8108,2019-01-20
Malik Petrossian,Vespermill Analytics,Product Director,https://www.linkedin.com/in/malik-petrossian-1812,2016-07-11
Kian Drummond,Ambrose Trading,Engineering Manager,https://www.linkedin.com/in/kian-drummond-8619,2023-01-07
Bertrand Jarrold,Xanthe Labs,"Senior Manager, Engineering",https://www.linkedin.com/in/bertrand-jarrold-8915,2017-06-18
Solveig Halloran,Ambrose Trading,Head of Automation,,2020-02-12
Rosalind Zubkov,Dunmowe Travel,Head of Innovation,https://www.linkedin.com/in/rosalind-zubkov-5381,2016-09-15
Coretta Yarrow,Yardley Print,Head of Automation,https://www.linkedin.com/in/coretta-yarrow-7395,2020-02-26
Ilse Salcedo,Xanthe Labs,Head of Innovation,https://www.linkedin.com/in/ilse-salcedo-8961,2021-06-13
Perrine Havercamp,Pale Harbour Studio,Engineering Manager,,2023-01-16
Marisol Cardoso,Rooksby Legal,Director of IT,https://www.linkedin.com/in/marisol-cardoso-8367,2019-03-31
Mei Okonkwo,Dunmowe Travel,Head of Automation,https://www.linkedin.com/in/mei-okonkwo-8169,2018-09-07
Liesel Ibarra,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/liesel-ibarra-8725,2015-11-21
Silas Hartigan,Pale Harbour Studio,Head of Automation,https://www.linkedin.com/in/silas-hartigan-2997,2018-08-11
Callum Oldfield,Whitlock Staffing,SVP Digital,https://www.linkedin.com/in/callum-oldfield-4920,2016-03-20
Hugo Jarrold,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/hugo-jarrold-5356,2020-08-28
Xiomara Norrington,Xanthe Labs,Chief Data Officer,https://www.linkedin.com/in/xiomara-norrington-7717,2017-03-21
Rosalind Bellinger,Yardley Print,Head of Innovation,https://www.linkedin.com/in/rosalind-bellinger-3501,2021-02-20
Hugo Norrington,Ambrose Trading,Engineering Manager,https://www.linkedin.com/in/hugo-norrington-9154,2018-03-27
Casper Norrington,Underwood & Vale,Head of Platform Engineering,https://www.linkedin.com/in/casper-norrington-9017,2022-07-09
Greta Drummond,Tannerly Design,Chief Digital Officer,https://www.linkedin.com/in/greta-drummond-5936,2019-12-31
Priya Prendergast,Inglenook Bakery,Chief Operating Officer,https://www.linkedin.com/in/priya-prendergast-7051,2022-01-11
Kian Glückstein,Corbridge Realty,Staff Engineer,https://www.linkedin.com/in/kian-gluckstein-7482,2020-04-22
Duarte Vandermolen,Fairbourne Fitness,Program Manager,https://www.linkedin.com/in/duarte-vandermolen-7536,2023-06-05
Devin Petrossian,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/devin-petrossian-4984,2017-05-27
Freya Glückstein,Quintrell Advisory,VP Data & Analytics,https://www.linkedin.com/in/freya-gluckstein-3917,2016-01-29
Imani Quillane,Yardley Print,Chief Operating Officer,https://www.linkedin.com/in/imani-quillane-7579,2024-02-07
Coretta Højgaard,Ondermark Consulting,Staff Engineer,https://www.linkedin.com/in/coretta-hojgaard-2810,2019-04-07
Sunniva Grimsby,Xanthe Labs,"Senior Manager, Engineering",https://www.linkedin.com/in/sunniva-grimsby-9457,2019-10-29
Tanvi Prendergast,Xanthe Labs,Product Director,,2018-02-07
Idris Højgaard,Vespermill Analytics,Chief Data Officer,https://www.linkedin.com/in/idris-hojgaard-4956,2021-12-06
Nadia Dobrescu,Underwood & Vale,Head of Innovation,https://www.linkedin.com/in/nadia-dobrescu-6445,2016-12-13
Owen Crowther,Tannerly Design,Director of IT,https://www.linkedin.com/in/owen-crowther-3187,2018-08-21
Rafael Wexford,Pale Harbour Studio,Program Manager,,2020-08-31
Renata Ingleby,Corbridge Realty,Director of IT,https://www.linkedin.com/in/renata-ingleby-8409,2018-11-16
Duarte Underhill,Ondermark Consulting,Head of Developer Productivity,https://www.linkedin.com/in/duarte-underhill-3708,2024-02-16
Rosalind Brenneman,Tannerly Design,Product Director,https://www.linkedin.com/in/rosalind-brenneman-6749,2019-11-03
Lucia Vasquez,Inglenook Bakery,Head of Innovation,,2016-12-19
Noor Dobrescu,Quintrell Advisory,Chief Digital Officer,https://www.linkedin.com/in/noor-dobrescu-4226,2024-11-12
Kwame Drummond,Highmoor Cycles,SVP Digital,https://www.linkedin.com/in/kwame-drummond-2439,2025-07-16
Odette Balogun,Fairbourne Fitness,VP Enterprise Architecture,https://www.linkedin.com/in/odette-balogun-9110,2018-09-19
Sloane Merriweather,Xanthe Labs,Engineering Manager,https://www.linkedin.com/in/sloane-merriweather-5829,2018-02-20
Idris Isenberg,Corbridge Realty,Platform Lead,https://www.linkedin.com/in/idris-isenberg-6453,2022-06-25
Renata Jarrold,Rooksby Legal,Staff Engineer,https://www.linkedin.com/in/renata-jarrold-2051,2022-10-13
Otto Glückstein,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/otto-gluckstein-4791,2016-03-16
Otto Isenberg,Dunmowe Travel,Chief Digital Officer,https://www.linkedin.com/in/otto-isenberg-2927,2018-05-28
Casper Zettergren,Tannerly Design,Head of Innovation,,2022-09-05
Desmond Lomsadze,Vespermill Analytics,Director of IT,https://www.linkedin.com/in/desmond-lomsadze-6524,2019-03-14
Malik Kirkbride,Rooksby Legal,Program Manager,https://www.linkedin.com/in/malik-kirkbride-8576,2023-08-19
Perrine Vasquez,Zenner Foods,Head of Platform Engineering,https://www.linkedin.com/in/perrine-vasquez-8391,2017-03-25
Imani Yarrow,Garrowby Books,Chief Technology Officer,https://www.linkedin.com/in/imani-yarrow-4060,2024-06-27
Emeka Norrington,Yardley Print,Program Manager,https://www.linkedin.com/in/emeka-norrington-3757,2024-09-18
Yusuf Achterberg,Rooksby Legal,Head of Innovation,https://www.linkedin.com/in/yusuf-achterberg-9336,2024-08-18
Rafael Ashdown,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/rafael-ashdown-9642,2025-07-04
Marcus Wexford,Tannerly Design,Principal Architect,https://www.linkedin.com/in/marcus-wexford-1448,2015-10-29
Bertrand Fontaine,Bellchamber Media,Head of Innovation,https://www.linkedin.com/in/bertrand-fontaine-5664,2016-11-16
Coretta Hartigan,Bellchamber Media,Principal Architect,https://www.linkedin.com/in/coretta-hartigan-7546,2015-10-08
Amara Wolstenholme,Zenner Foods,Engineering Manager,https://www.linkedin.com/in/amara-wolstenholme-8876,2022-11-13
Dana Vasquez,Garrowby Books,Engineering Manager,https://www.linkedin.com/in/dana-vasquez-4143,2018-11-25
Wren Glückstein,Garrowby Books,VP Enterprise Architecture,https://www.linkedin.com/in/wren-gluckstein-4058,2019-08-07
Amara Dobrescu,Ondermark Consulting,Platform Lead,https://www.linkedin.com/in/amara-dobrescu-5141,2018-05-14
Elena Wexford,Zenner Foods,Platform Lead,https://www.linkedin.com/in/elena-wexford-7905,2024-01-08
Bram Okonkwo,Corbridge Realty,Chief Data Officer,https://www.linkedin.com/in/bram-okonkwo-8766,2019-07-12
Desmond Ingleby,Rooksby Legal,Staff Engineer,https://www.linkedin.com/in/desmond-ingleby-2452,2016-04-19
Kian Bellinger,Tannerly Design,Principal Architect,https://www.linkedin.com/in/kian-bellinger-1002,2022-06-20
Ingrid Ferreira,Xanthe Labs,VP Enterprise Architecture,https://www.linkedin.com/in/ingrid-ferreira-1439,2017-08-11
Dev Mkhize,Yardley Print,Head of Innovation,https://www.linkedin.com/in/dev-mkhize-5583,2016-01-13
Elena Yarrow,Ondermark Consulting,Chief Technology Officer,https://www.linkedin.com/in/elena-yarrow-5909,2023-04-04
Anouk Zettergren,Elmsworth Tutors,Head of Automation,https://www.linkedin.com/in/anouk-zettergren-6829,2024-07-11
Priya Eastcott,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/priya-eastcott-2623,2023-10-26
Rhys Lomsadze,Corbridge Realty,Director of IT,https://www.linkedin.com/in/rhys-lomsadze-2785,2022-01-14
Freya Kirkbride,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/freya-kirkbride-5477,2021-08-13
Devin Achterberg,Rooksby Legal,"Senior Manager, Engineering",https://www.linkedin.com/in/devin-achterberg-3624,2024-07-05
Priya Havercamp,Underwood & Vale,Head of Innovation,https://www.linkedin.com/in/priya-havercamp-2282,2024-04-15
Malik Jarrold,Inglenook Bakery,VP Enterprise Architecture,https://www.linkedin.com/in/malik-jarrold-1136,2024-08-01
Duarte Cathcart,Tannerly Design,Director of IT,https://www.linkedin.com/in/duarte-cathcart-2741,2024-05-19
Sabine Salcedo,Elmsworth Tutors,VP Enterprise Architecture,https://www.linkedin.com/in/sabine-salcedo-6895,2022-12-02
Ansel Cathcart,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/ansel-cathcart-2547,2018-09-26
Fenella Havercamp,Fairbourne Fitness,Product Director,https://www.linkedin.com/in/fenella-havercamp-4004,2021-03-22
Fenella Dellinger,Ondermark Consulting,Product Director,https://www.linkedin.com/in/fenella-dellinger-2392,2015-11-01
Coretta Petrossian,Corbridge Realty,"Senior Manager, Engineering",https://www.linkedin.com/in/coretta-petrossian-2021,2018-08-25
Coretta Sandoval,Corbridge Realty,Staff Engineer,https://www.linkedin.com/in/coretta-sandoval-8068,2016-08-19
Rosalind Hartigan,Zenner Foods,Engineering Manager,https://www.linkedin.com/in/rosalind-hartigan-6297,2020-11-06
Dev Fairweather,Garrowby Books,Program Manager,https://www.linkedin.com/in/dev-fairweather-6974,2016-03-13
Ansel Højgaard,Highmoor Cycles,"Senior Manager, Engineering",https://www.linkedin.com/in/ansel-hojgaard-2726,2020-06-01
Kwame Eastcott,Bellchamber Media,Principal Architect,,2024-09-12
Idris Zubkov,Bellchamber Media,Head of Innovation,https://www.linkedin.com/in/idris-zubkov-3831,2016-02-29
Amara Oyelaran,Underwood & Vale,Head of Automation,https://www.linkedin.com/in/amara-oyelaran-5429,2019-08-09
Callum Lomsadze,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/callum-lomsadze-6547,2018-05-27
Ingrid Yarrow,Ambrose Trading,SVP Digital,https://www.linkedin.com/in/ingrid-yarrow-9757,2022-11-12
Amara Grimsby,Bellchamber Media,"Senior Manager, Engineering",https://www.linkedin.com/in/amara-grimsby-6724,2017-10-20
Camille Oyelaran,Yardley Print,Chief Data Officer,https://www.linkedin.com/in/camille-oyelaran-6816,2020-06-02
Tilda Brenneman,Tannerly Design,Engineering Manager,https://www.linkedin.com/in/tilda-brenneman-2030,2016-08-26
Fenella Mkhize,Bellchamber Media,SVP Digital,https://www.linkedin.com/in/fenella-mkhize-1953,2016-06-12
Renata Eastcott,Xanthe Labs,Head of Developer Productivity,https://www.linkedin.com/in/renata-eastcott-2227,2020-09-29
Ansel Jarrold,Underwood & Vale,Platform Lead,https://www.linkedin.com/in/ansel-jarrold-2056,2015-11-23
Odette Vasquez,Xanthe Labs,Chief Digital Officer,,2016-02-11
·Joaquín Glückstein,Quintrell Advisory,Principal Architect,https://www.linkedin.com/in/joaquin-gluckstein-4580,2025-01-27
Zaid Fairweather,Underwood & Vale,Chief Operating Officer,https://www.linkedin.com/in/zaid-fairweather-6540,2020-12-27
Liesel Prendergast,Corbridge Realty,Product Director,https://www.linkedin.com/in/liesel-prendergast-7226,2023-05-27
Amara Fairweather,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/amara-fairweather-8394,2025-06-28
Margot Cathcart,Elmsworth Tutors,Chief Data Officer,https://www.linkedin.com/in/margot-cathcart-3906,2023-04-09
Lucia Bellinger,Vespermill Analytics,Principal Architect,https://www.linkedin.com/in/lucia-bellinger-3872,2024-03-06
Ravi Ferreira,Inglenook Bakery,Program Manager,https://www.linkedin.com/in/ravi-ferreira-7149,2017-08-12
Margot Zubkov,Dunmowe Travel,Engineering Manager,,2017-10-02
Silas Yarrow,Underwood & Vale,Product Director,https://www.linkedin.com/in/silas-yarrow-1248,2019-09-21
Teodor Cardoso,Dunmowe Travel,Product Director,https://www.linkedin.com/in/teodor-cardoso-3386,2016-09-28
Arjun Balogun,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/arjun-balogun-4025,2023-11-04
Tomás Norrington,Whitlock Staffing,SVP Digital,https://www.linkedin.com/in/tomas-norrington-7597,2018-11-15
Kian Halloran,Bellchamber Media,Chief Information Officer,https://www.linkedin.com/in/kian-halloran-1133,2020-04-24
Matteo Nakashima,Dunmowe Travel,Director of IT,https://www.linkedin.com/in/matteo-nakashima-6150,2016-04-25
Liesel Wexford,Inglenook Bakery,Head of Developer Productivity,https://www.linkedin.com/in/liesel-wexford-1574,2025-06-25
Greta Ingleby,Vespermill Analytics,Director of Software Engineering,https://www.linkedin.com/in/greta-ingleby-6506,2017-01-28
Callum Kettleborough,Corbridge Realty,SVP Digital,https://www.linkedin.com/in/callum-kettleborough-3578,2020-03-22
Dana Cardoso,Vespermill Analytics,Head of Innovation,https://www.linkedin.com/in/dana-cardoso-7838,2021-03-23
Freya Oyelaran,Whitlock Staffing,Staff Engineer,https://www.linkedin.com/in/freya-oyelaran-8261,2018-04-04
Bram Sandoval,Rooksby Legal,Chief Information Officer,https://www.linkedin.com/in/bram-sandoval-9382,2022-01-12
Nadia Oyelaran,Xanthe Labs,Engineering Manager,https://www.linkedin.com/in/nadia-oyelaran-1019,2022-08-21
Rhys Dobrescu,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/rhys-dobrescu-1470,2016-06-29
Margot Mkhize,Elmsworth Tutors,VP Data & Analytics,https://www.linkedin.com/in/margot-mkhize-5677,2019-09-06
Ansel Yarrow,Vespermill Analytics,Director of IT,https://www.linkedin.com/in/ansel-yarrow-4415,2020-01-22
Nadia Ashdown,Pale Harbour Studio,Staff Engineer,https://www.linkedin.com/in/nadia-ashdown-6069,2017-02-17
Coretta Zettergren,Tannerly Design,Engineering Manager,https://www.linkedin.com/in/coretta-zettergren-1451,2019-05-29
Perrine Merriweather,Inglenook Bakery,Product Director,https://www.linkedin.com/in/perrine-merriweather-4151,2023-12-15
Sabine Oldfield,Garrowby Books,Engineering Manager,https://www.linkedin.com/in/sabine-oldfield-6987,2024-02-24
Arjun Mkhize,Zenner Foods,Principal Architect,https://www.linkedin.com/in/arjun-mkhize-4958,2022-04-09
Rafael Rushworth,Vespermill Analytics,Chief Information Officer,https://www.linkedin.com/in/rafael-rushworth-3495,2024-08-04
Saoirse Rushworth,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/saoirse-rushworth-9408,2024-01-07
Hugo Glückstein,Highmoor Cycles,Platform Lead,https://www.linkedin.com/in/hugo-gluckstein-2805,2016-02-13
Curtis Norrington,Vespermill Analytics,Platform Lead,,2024-10-03
Casper Okonkwo,Pale Harbour Studio,Platform Lead,https://www.linkedin.com/in/casper-okonkwo-7416,2022-06-01
Matteo Quillane,Pale Harbour Studio,Program Manager,https://www.linkedin.com/in/matteo-quillane-3553,2021-06-20
Sloane Yarrow,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/sloane-yarrow-6472,2024-11-02
Niall Lindqvist,Tannerly Design,Platform Lead,https://www.linkedin.com/in/niall-lindqvist-8654,2016-03-25
Ansel Achterberg,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/ansel-achterberg-7305,2023-09-12
Hana Jarrold,Rooksby Legal,Staff Engineer,https://www.linkedin.com/in/hana-jarrold-2147,2021-03-31
Kofi Jarrold,Marchford Clinics,Chief Information Officer,https://www.linkedin.com/in/kofi-jarrold-1720,2023-09-18
Ravi Vasquez,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/ravi-vasquez-4409,2021-01-06
Anouk Kirkbride,Nortonbury Logistics,Head of Developer Productivity,https://www.linkedin.com/in/anouk-kirkbride-4767,2026-07-07
Devin Hartigan,Inglenook Bakery,Chief Technology Officer,https://www.linkedin.com/in/devin-hartigan-6672,2023-03-17
Ansel Rushworth,Yardley Print,Head of Automation,https://www.linkedin.com/in/ansel-rushworth-3432,2022-06-26
Kian Egerton,Yardley Print,Director of IT,https://www.linkedin.com/in/kian-egerton-7618,2017-12-20
Callum Højgaard,Underwood & Vale,Platform Lead,https://www.linkedin.com/in/callum-hojgaard-6323,2016-06-28
Yara Yarrow,Garrowby Books,Director of IT,https://www.linkedin.com/in/yara-yarrow-8938,2017-08-31
Lucia Eastcott,Quintrell Advisory,Director of Software Engineering,https://www.linkedin.com/in/lucia-eastcott-3666,2017-09-30
Matteo Ashdown,Whitlock Staffing,Principal Architect,https://www.linkedin.com/in/matteo-ashdown-7944,2017-10-26
Desmond Falkenrath,Vespermill Analytics,Program Manager,https://www.linkedin.com/in/desmond-falkenrath-7839,2017-02-05
Xiomara Marchetti,Ambrose Trading,Engineering Manager,https://www.linkedin.com/in/xiomara-marchetti-7891,2020-03-24
Yusuf Brenneman,Inglenook Bakery,Head of Automation,,2024-01-09
Desmond Bellinger,Pale Harbour Studio,Engineering Manager,https://www.linkedin.com/in/desmond-bellinger-6904,2023-07-05
Hugo Isenberg,Ondermark Consulting,"Senior Manager, Engineering",https://www.linkedin.com/in/hugo-isenberg-5803,2019-07-26
Tanvi Quillane,Ondermark Consulting,Principal Architect,https://www.linkedin.com/in/tanvi-quillane-7608,2023-03-06
Emeka Zettergren,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/emeka-zettergren-4629,2023-07-19
Marisol Ibarra,Yardley Print,Head of Automation,,2017-01-13
Tomás Vasquez,Xanthe Labs,"Senior Manager, Engineering",https://www.linkedin.com/in/tomas-vasquez-6363,2023-01-22
Bertrand Havercamp,Dunmowe Travel,Chief Data Officer,https://www.linkedin.com/in/bertrand-havercamp-7812,2018-05-20
Perrine Bellinger,Zenner Foods,Head of Automation,https://www.linkedin.com/in/perrine-bellinger-8736,2018-05-12
Dana Oldfield,Zenner Foods,Program Manager,https://www.linkedin.com/in/dana-oldfield-4784,2024-09-14
Ilse Thackeray,Whitlock Staffing,Platform Lead,https://www.linkedin.com/in/ilse-thackeray-2783,2020-11-20
Ingrid Kettleborough,Bellchamber Media,Program Manager,https://www.linkedin.com/in/ingrid-kettleborough-2859,2016-12-03
Duarte Achterberg,Vespermill Analytics,Director of IT,https://www.linkedin.com/in/duarte-achterberg-3347,2023-10-13
Tanvi Oyelaran,Pale Harbour Studio,VP Enterprise Architecture,https://www.linkedin.com/in/tanvi-oyelaran-2560,2021-01-09
Silas Falkenrath,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/silas-falkenrath-5489,2020-08-26
Mei Hartigan,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/mei-hartigan-3766,2016-10-07
Priya Vasquez,Rooksby Legal,Head of Developer Productivity,https://www.linkedin.com/in/priya-vasquez-1393,2017-11-11
Wren Crowther,Quintrell Advisory,Product Director,https://www.linkedin.com/in/wren-crowther-7078,2018-01-29
Arjun Prendergast,Fairbourne Fitness,Principal Architect,https://www.linkedin.com/in/arjun-prendergast-3454,2023-04-26
Marisol Isenberg,Inglenook Bakery,Program Manager,https://www.linkedin.com/in/marisol-isenberg-3674,2020-09-10
Imani Falkenrath,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/imani-falkenrath-5571,2019-12-24
Kofi Halloran,Fairbourne Fitness,Program Manager,,2018-07-24
Kwame Grimsby,Elmsworth Tutors,Head of Innovation,https://www.linkedin.com/in/kwame-grimsby-2008,2024-09-30
Elena Prendergast,Pale Harbour Studio,Principal Architect,https://www.linkedin.com/in/elena-prendergast-8749,2021-07-21
Zaid Jarrold,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/zaid-jarrold-6097,2018-01-05
Malik Zettergren,Tannerly Design,Staff Engineer,,2022-02-07
Margot Salcedo,Quintrell Advisory,Head of Innovation,https://www.linkedin.com/in/margot-salcedo-1491,2020-06-05
Niall Oldfield,Highmoor Cycles,Chief Data Officer,https://www.linkedin.com/in/niall-oldfield-6456,2025-07-07
Fenella Falkenrath,Ondermark Consulting,Engineering Manager,https://www.linkedin.com/in/fenella-falkenrath-4655,2022-12-25
Arjun Bellinger,Ondermark Consulting,Engineering Manager,https://www.linkedin.com/in/arjun-bellinger-9207,2024-12-14
Tilda Lindqvist,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/tilda-lindqvist-2110,2021-01-25
Kian Lindqvist,Highmoor Cycles,Chief Digital Officer,https://www.linkedin.com/in/kian-lindqvist-9570,2019-08-08
Perrine Mkhize,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/perrine-mkhize-8255,2021-09-04
Casper Glückstein,Zenner Foods,SVP Digital,https://www.linkedin.com/in/casper-gluckstein-9678,2016-10-21
Dev Cathcart,Highmoor Cycles,Staff Engineer,https://www.linkedin.com/in/dev-cathcart-3764,2021-10-25
Odette Glückstein,Tannerly Design,Principal Architect,https://www.linkedin.com/in/odette-gluckstein-4890,2020-09-19
Casper Yarrow,Garrowby Books,Product Director,https://www.linkedin.com/in/casper-yarrow-9666,2024-02-19
Dana Falkenrath,Vespermill Analytics,Platform Lead,https://www.linkedin.com/in/dana-falkenrath-2254,2023-03-22
Kofi Wolstenholme,Dunmowe Travel,Product Director,https://www.linkedin.com/in/kofi-wolstenholme-1166,2025-01-22
Sloane Højgaard,Ondermark Consulting,Staff Engineer,,2024-09-02
Sabine Nakashima,Bexley Bioworks,Chief Data Officer,https://www.linkedin.com/in/sabine-nakashima-7858,2019-05-20
Marcus Ingleby,Tannerly Design,Head of Automation,https://www.linkedin.com/in/marcus-ingleby-8065,2016-01-08
Priya Brenneman,Xanthe Labs,Staff Engineer,https://www.linkedin.com/in/priya-brenneman-8233,2023-09-12
Emeka Marchetti,Inglenook Bakery,Chief Data Officer,https://www.linkedin.com/in/emeka-marchetti-1859,2019-02-16
Camille Prendergast,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/camille-prendergast-3993,2024-02-16
Anouk Grimsby,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/anouk-grimsby-4890,2022-11-09
Ravi Drummond,Underwood & Vale,Chief Information Officer,https://www.linkedin.com/in/ravi-drummond-1712,2024-05-21
Bo Halloran,Bellchamber Media,Head of Innovation,https://www.linkedin.com/in/bo-halloran-9171,2023-05-15
Matteo Falkenrath,Ondermark Consulting,Head of Innovation,,2024-04-03
Lucia Isenberg,Xanthe Labs,Chief Technology Officer,https://www.linkedin.com/in/lucia-isenberg-9821,2024-11-20
Idris Thackeray,Whitlock Staffing,VP Data & Analytics,https://www.linkedin.com/in/idris-thackeray-9149,2024-07-09
Marcus Mkhize,Inglenook Bakery,Head of Innovation,https://www.linkedin.com/in/marcus-mkhize-8065,2025-01-03
Amara Ibarra,Bellchamber Media,Chief Data Officer,https://www.linkedin.com/in/amara-ibarra-7328,2022-09-23
Yusuf Wexford,Dunmowe Travel,Director of IT,https://www.linkedin.com/in/yusuf-wexford-1766,2019-01-11
Ravi Rushworth,Inglenook Bakery,VP Data & Analytics,https://www.linkedin.com/in/ravi-rushworth-6317,2021-05-14
Bo Achterberg,Corbridge Realty,Head of Innovation,https://www.linkedin.com/in/bo-achterberg-4401,2021-05-29
Sunniva Bellinger,Garrowby Books,Head of Innovation,https://www.linkedin.com/in/sunniva-bellinger-5391,2016-06-04
Amara Cathcart,Yardley Print,Product Director,https://www.linkedin.com/in/amara-cathcart-2676,2017-10-23
Solveig Ferreira,Xanthe Labs,Engineering Manager,https://www.linkedin.com/in/solveig-ferreira-6919,2020-10-05
Bo Marchetti,Cindermill Mining,Platform Lead,https://www.linkedin.com/in/bo-marchetti-4825,2019-08-23
Greta Merriweather,Dunmowe Travel,Principal Architect,https://www.linkedin.com/in/greta-merriweather-1044,2018-09-06
Devin Marchetti,Highmoor Cycles,Head of Automation,https://www.linkedin.com/in/devin-marchetti-4111,2021-04-25
Casper Underhill,Inglenook Bakery,Product Director,https://www.linkedin.com/in/casper-underhill-7370,2022-04-19
