name,company,title,profile_url,connected_on
Marcus Halloran,Xanthe Labs,Head of Automation,https://www.linkedin.com/in/marcus-halloran-3997,2022-02-17
Margot Nakashima,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/margot-nakashima-5750,2023-12-15
Camille Vandermolen,Corbridge Realty,Staff Engineer,https://www.linkedin.com/in/camille-vandermolen-4435,2020-07-23
Kian Balogun,Tannerly Design,Program Manager,https://www.linkedin.com/in/kian-balogun-1895,2021-12-02
Saoirse Zubkov,Tannerly Design,Staff Engineer,https://www.linkedin.com/in/saoirse-zubkov-1542,2019-04-21
Kwame Dobrescu,Bellchamber Media,Head of Innovation,,2024-08-04
Emeka Oyelaran,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/emeka-oyelaran-9165,2021-07-14
Malik Dellinger,Rooksby Legal,Platform Lead,https://www.linkedin.com/in/malik-dellinger-6431,2016-03-13
Arjun Sandoval,Elmsworth Tutors,Chief Digital Officer,https://www.linkedin.com/in/arjun-sandoval-7987,2020-03-28
Curtis Mkhize,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/curtis-mkhize-6768,2016-04-13
Tanvi Bellinger,Rooksby Legal,Program Manager,https://www.linkedin.com/in/tanvi-bellinger-9388,2015-12-15
Nadia Lindqvist,Xanthe Labs,Director of IT,https://www.linkedin.com/in/nadia-lindqvist-6278,2018-07-30
Zaid Merriweather,Inglenook Bakery,Head of Innovation,https://www.linkedin.com/in/zaid-merriweather-4797,2022-08-14
Bo Balogun,Vespermill Analytics,Chief Technology Officer,https://www.linkedin.com/in/bo-balogun-3235,2023-11-01
Ravi Salcedo,Underwood & Vale,Head of Developer Productivity,https://www.linkedin.com/in/ravi-salcedo-1520,2025-06-21
Priya Fontaine,Ondermark Consulting,Chief Operating Officer,https://www.linkedin.com/in/priya-fontaine-9510,2019-02-04
Tilda Dellinger,Inglenook Bakery,Platform Lead,https://www.linkedin.com/in/tilda-dellinger-1940,2025-07-07
Curtis Fontaine,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/curtis-fontaine-6839,2025-01-31
Ansel Zettergren,Zenner Foods,Chief Information Officer,https://www.linkedin.com/in/ansel-zettergren-1422,2016-04-08
Sloane Ferreira,Garrowby Books,Director of IT,https://www.linkedin.com/in/sloane-ferreira-2615,2019-12-13
Margot Merriweather,Dunmowe Travel,Platform Lead,https://www.linkedin.com/in/margot-merriweather-7545,2020-05-10
Kwame Sandoval,Ambrose Trading,Head of Innovation,https://www.linkedin.com/in/kwame-sandoval-9825,2023-09-03
Emeka Falkenrath,Whitlock Staffing,Chief Operating Officer,https://www.linkedin.com/in/emeka-falkenrath-3675,2025-02-07
Fenella Ibarra,Highmoor Cycles,Chief Operating Officer,https://www.linkedin.com/in/fenella-ibarra-5945,2016-09-09
Casper Mkhize,Underwood & Vale,Chief Technology Officer,https://www.linkedin.com/in/casper-mkhize-9253,2024-08-17
Niall Mkhize,Whitlock Staffing,Engineering Manager,https://www.linkedin.com/in/niall-mkhize-7871,2020-08-19
Duarte Prendergast,Vespermill Analytics,Head of Automation,https://www.linkedin.com/in/duarte-prendergast-8246,2021-05-22
Anouk Vasquez,Corbridge Realty,Chief Technology Officer,https://www.linkedin.com/in/anouk-vasquez-7924,2018-07-28
Coretta Cathcart,Highmoor Cycles,Principal Architect,https://www.linkedin.com/in/coretta-cathcart-5925,2019-10-12
Wren Oldfield,Bellchamber Media,VP Data & Analytics,https://www.linkedin.com/in/wren-oldfield-6636,2019-06-11
Solveig Wexford,Pale Harbour Studio,VP Engineering,https://www.linkedin.com/in/solveig-wexford-4558,2016-12-15
Curtis Crowther,Ondermark Consulting,Director of Software Engineering,https://www.linkedin.com/in/curtis-crowther-9605,2024-04-19
Freya Isenberg,Corbridge Realty,Director of IT,https://www.linkedin.com/in/freya-isenberg-2343,2019-10-05
Duarte Isenberg,Rooksby Legal,Program Manager,https://www.linkedin.com/in/duarte-isenberg-1323,2024-03-19
Ansel Drummond,Vespermill Analytics,Head of Innovation,https://www.linkedin.com/in/ansel-drummond-3586,2021-12-10
Curtis Eastcott,Underwood & Vale,SVP Digital,https://www.linkedin.com/in/curtis-eastcott-9012,2022-02-07
Ilse Fairweather,Whitlock Staffing,Staff Engineer,,2018-07-20
Idris Vasquez,Zenner Foods,Head of Innovation,https://www.linkedin.com/in/idris-vasquez-3546,2024-05-19
Hugo Marchetti,Highmoor Cycles,Program Manager,https://www.linkedin.com/in/hugo-marchetti-8238,2017-09-15
Mei Drummond,Bellchamber Media,SVP Digital,https://www.linkedin.com/in/mei-drummond-8352,2024-05-15
Rhys Vasquez,Xanthe Labs,Chief Operating Officer,https://www.linkedin.com/in/rhys-vasquez-2930,2020-02-26
Desmond Drummond,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/desmond-drummond-6583,2023-05-30
Devin Lindqvist,Tannerly Design,Engineering Manager,https://www.linkedin.com/in/devin-lindqvist-5521,2024-07-04
Idris Merriweather,Underwood & Vale,Director of Software Engineering,https://www.linkedin.com/in/idris-merriweather-2845,2016-08-02
Silas Okonkwo,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/silas-okonkwo-3871,2016-11-17
·Joaquín Vasquez,Highmoor Cycles,Principal Architect,https://www.linkedin.com/in/joaquin-vasquez-1596,2024-04-05
Dev Oyelaran,Vespermill Analytics,Chief Digital Officer,https://www.linkedin.com/in/dev-oyelaran-2084,2019-09-27
Teodor Kirkbride,Zenner Foods,Platform Lead,https://www.linkedin.com/in/teodor-kirkbride-9688,2024-03-16
Perrine Falkenrath,Quintrell Advisory,Platform Lead,https://www.linkedin.com/in/perrine-falkenrath-5893,2023-05-05
Leandro Thackeray,Pale Harbour Studio,Platform Lead,https://www.linkedin.com/in/leandro-thackeray-4800,2022-02-06
Dana Bellinger,Yardley Print,Program Manager,https://www.linkedin.com/in/dana-bellinger-9016,2016-03-07
Gideon Brenneman,Fairbourne Fitness,VP Data & Analytics,https://www.linkedin.com/in/gideon-brenneman-3639,2018-10-21
Imani Cardoso,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/imani-cardoso-1328,2015-11-20
Bertrand Isenberg,Zenner Foods,"Senior Manager, Engineering",https://www.linkedin.com/in/bertrand-isenberg-4265,2020-04-18
Dana Sandoval,Pale Harbour Studio,Staff Engineer,https://www.linkedin.com/in/dana-sandoval-1724,2025-07-16
Dana Rushworth,Elmsworth Tutors,Director of Software Engineering,https://www.linkedin.com/in/dana-rushworth-9464,2022-01-09
Astrid Lomsadze,Fairbourne Fitness,Head of Automation,https://www.linkedin.com/in/astrid-lomsadze-2057,2018-10-10
Kwame Thackeray,Corbridge Realty,Head of Innovation,https://www.linkedin.com/in/kwame-thackeray-9818,2022-08-28
Arjun Merriweather,Ondermark Consulting,VP Data & Analytics,https://www.linkedin.com/in/arjun-merriweather-1130,2016-05-23
Emeka Brenneman,Dunmowe Travel,Chief Digital Officer,https://www.linkedin.com/in/emeka-brenneman-8507,2023-09-03
Camille Oldfield,Ondermark Consulting,Director of IT,,2021-01-21
Dana Thackeray,Xanthe Labs,Program Manager,https://www.linkedin.com/in/dana-thackeray-9098,2022-09-16
Devin Mkhize,Rooksby Legal,Program Manager,https://www.linkedin.com/in/devin-mkhize-4298,2024-07-26
Otto Bellinger,Underwood & Vale,Head of Innovation,https://www.linkedin.com/in/otto-bellinger-5473,2020-05-18
Dana Ingleby,Highmoor Cycles,Staff Engineer,https://www.linkedin.com/in/dana-ingleby-6216,2018-03-03
Dev Marchetti,Quintrell Advisory,Head of Innovation,https://www.linkedin.com/in/dev-marchetti-6867,2015-11-20
Bo Grimsby,Rooksby Legal,Chief Information Officer,https://www.linkedin.com/in/bo-grimsby-3294,2022-06-06
Dev Balogun,Ondermark Consulting,Chief Information Officer,https://www.linkedin.com/in/dev-balogun-9198,2021-06-25
Teodor Eastcott,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/teodor-eastcott-1976,2021-09-22
Odette Crowther,Rooksby Legal,Head of Automation,https://www.linkedin.com/in/odette-crowther-9936,2020-05-04
Curtis Quillane,Vespermill Analytics,Director of IT,,2024-05-18
Gideon Zubkov,Fairbourne Fitness,Engineering Manager,https://www.linkedin.com/in/gideon-zubkov-9999,2021-11-19
Kofi Cardoso,Pale Harbour Studio,Head of Automation,https://www.linkedin.com/in/kofi-cardoso-3873,2016-06-06
Gideon Hartigan,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/gideon-hartigan-3989,2022-03-18
Astrid Hartigan,Fairbourne Fitness,"Senior Manager, Engineering",https://www.linkedin.com/in/astrid-hartigan-6664,2025-02-11
Renata Zubkov,Bellchamber Media,VP Enterprise Architecture,https://www.linkedin.com/in/renata-zubkov-6755,2020-03-27
Ingrid Achterberg,Whitlock Staffing,Staff Engineer,https://www.linkedin.com/in/ingrid-achterberg-5385,2021-07-26
Wren Cardoso,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/wren-cardoso-4390,2022-12-24
Ansel Brenneman,Elmsworth Tutors,Director of Software Engineering,https://www.linkedin.com/in/ansel-brenneman-6359,2019-10-12
Ravi Glückstein,Bellchamber Media,VP Engineering,https://www.linkedin.com/in/ravi-gluckstein-1563,2017-02-19
Noor Ingleby,Whitlock Staffing,Program Manager,https://www.linkedin.com/in/noor-ingleby-4187,2020-03-31
Ingrid Rushworth,Ondermark Consulting,Product Director,https://www.linkedin.com/in/ingrid-rushworth-3310,2018-12-29
Lucia Kettleborough,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/lucia-kettleborough-5344,2017-10-25
Dana Egerton,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/dana-egerton-7695,2021-03-14
Silas Halloran,Tannerly Design,Staff Engineer,https://www.linkedin.com/in/silas-halloran-1957,2021-04-08
Imani Nakashima,Ambrose Trading,Head of Automation,https://www.linkedin.com/in/imani-nakashima-6682,2018-08-13
Casper Ibarra,Highmoor Cycles,VP Engineering,https://www.linkedin.com/in/casper-ibarra-1986,2017-07-07
Bo Brenneman,Zenner Foods,Platform Lead,https://www.linkedin.com/in/bo-brenneman-7463,2019-01-19
Solveig Hartigan,Inglenook Bakery,Product Director,https://www.linkedin.com/in/solveig-hartigan-6379,2020-02-19
Teodor Glückstein,Bellchamber Media,Program Manager,https://www.linkedin.com/in/teodor-gluckstein-5134,2025-01-07
Casper Bellinger,Quillon Pharma,VP Enterprise Architecture,https://www.linkedin.com/in/casper-bellinger-6150,2015-11-21
Freya Lindqvist,Quintrell Advisory,Principal Architect,https://www.linkedin.com/in/freya-lindqvist-6604,2023-07-09
Callum Yarrow,Tannerly Design,Chief Information Officer,https://www.linkedin.com/in/callum-yarrow-2396,2020-01-27
Marisol Achterberg,Zenner Foods,Head of Innovation,https://www.linkedin.com/in/marisol-achterberg-2880,2019-05-19
Rafael Zubkov,Quintrell Advisory,Chief Digital Officer,https://www.linkedin.com/in/rafael-zubkov-8564,2023-09-10
Bo Dellinger,Bellchamber Media,"Senior Manager, Engineering",https://www.linkedin.com/in/bo-dellinger-6940,2025-01-09
Renata Vandermolen,Pale Harbour Studio,Product Director,https://www.linkedin.com/in/renata-vandermolen-3354,2015-10-12
·Joaquín Salcedo,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/joaquin-salcedo-9571,2022-05-19
Leandro Wexford,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/leandro-wexford-9298,2023-09-16
Espen Yarrow,Vespermill Analytics,Platform Lead,https://www.linkedin.com/in/espen-yarrow-3458,2022-03-21
Coretta Halloran,Pale Harbour Studio,Program Manager,https://www.linkedin.com/in/coretta-halloran-3269,2024-06-30
Hana Kettleborough,Tannerly Design,Platform Lead,https://www.linkedin.com/in/hana-kettleborough-1086,2023-05-27
Zaid Drummond,Bellchamber Media,Director of IT,https://www.linkedin.com/in/zaid-drummond-8456,2024-06-23
Kian Ashdown,Tannerly Design,SVP Digital,https://www.linkedin.com/in/kian-ashdown-1017,2015-11-23
Hana Norrington,Pale Harbour Studio,Engineering Manager,https://www.linkedin.com/in/hana-norrington-7830,2023-11-28
Ilse Højgaard,Elmsworth Tutors,Chief Data Officer,https://www.linkedin.com/in/ilse-hojgaard-5622,2016-04-17
Ingrid Lomsadze,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/ingrid-lomsadze-6348,2025-05-27
Greta Zettergren,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/greta-zettergren-7892,2022-06-20
Fenella Sandoval,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/fenella-sandoval-7042,2024-09-06
Ingrid Isenberg,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/ingrid-isenberg-4757,2016-10-30
Priya Okonkwo,Dunmowe Travel,Platform Lead,,2018-04-19
Arjun Hartigan,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/arjun-hartigan-3594,2023-01-17
Lucia Mkhize,Tannerly Design,Chief Data Officer,https://www.linkedin.com/in/lucia-mkhize-9933,2024-08-06
Sabine Zettergren,Inglenook Bakery,Chief Digital Officer,https://www.linkedin.com/in/sabine-zettergren-3727,2023-10-07
Malik Okonkwo,Bellchamber Media,VP Engineering,https://www.linkedin.com/in/malik-okonkwo-1434,2024-01-29
Callum Wexford,Ondermark Consulting,"Senior Manager, Engineering",,2021-05-27
Kian Yarrow,Vespermill Analytics,Platform Lead,https://www.linkedin.com/in/kian-yarrow-6985,2024-09-02
Tomás Nakashima,Garrowby Books,Principal Architect,https://www.linkedin.com/in/tomas-nakashima-6432,2021-06-12
Ingrid Merriweather,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/ingrid-merriweather-9770,2019-11-03
Ingrid Vasquez,Rooksby Legal,Engineering Manager,https://www.linkedin.com/in/ingrid-vasquez-2104,2017-01-04
Ravi Falkenrath,Elmsworth Tutors,Chief Digital Officer,https://www.linkedin.com/in/ravi-falkenrath-1860,2015-09-25
Noor Bellinger,Ambrose Trading,Chief Information Officer,https://www.linkedin.com/in/noor-bellinger-1219,2024-05-23
Silas Wolstenholme,Highmoor Cycles,Principal Architect,https://www.linkedin.com/in/silas-wolstenholme-2923,2019-08-20
Espen Egerton,Elmsworth Tutors,Head of Automation,https://www.linkedin.com/in/espen-egerton-6818,2019-03-15
Casper Lomsadze,Ondermark Consulting,Product Director,https://www.linkedin.com/in/casper-lomsadze-4945,2016-05-16
Imani Crowther,Dunmowe Travel,Product Director,https://www.linkedin.com/in/imani-crowther-6063,2024-04-04
Fenella Egerton,Xanthe Labs,Head of Innovation,https://www.linkedin.com/in/fenella-egerton-5431,2018-04-16
Gideon Vandermolen,Vespermill Analytics,Chief Data Officer,https://www.linkedin.com/in/gideon-vandermolen-5908,2018-06-17
Hana Fontaine,Whitlock Staffing,Engineering Manager,https://www.linkedin.com/in/hana-fontaine-9272,2017-07-16
Callum Brenneman,Inglenook Bakery,Staff Engineer,,2017-06-06
Solveig Havercamp,Inglenook Bakery,VP Data & Analytics,,2017-02-06
Hana Vandermolen,Underwood & Vale,Product Director,https://www.linkedin.com/in/hana-vandermolen-3273,2016-01-11
Amara Højgaard,Underwood & Vale,"Senior Manager, Engineering",https://www.linkedin.com/in/amara-hojgaard-3508,2017-03-12
·Joaquín Ibarra,Garrowby Books,Product Director,https://www.linkedin.com/in/joaquin-ibarra-3701,2024-11-16
Renata Lomsadze,Garrowby Books,Platform Lead,https://www.linkedin.com/in/renata-lomsadze-7865,2018-12-11
Margot Eastcott,Underwood & Vale,Product Director,https://www.linkedin.com/in/margot-eastcott-3526,2023-05-23
Fenella Zettergren,Corbridge Realty,Chief Technology Officer,https://www.linkedin.com/in/fenella-zettergren-1592,2016-08-29
Marcus Yarrow,Inglenook Bakery,Chief Information Officer,https://www.linkedin.com/in/marcus-yarrow-5313,2018-11-13
Zaid Isenberg,Tannerly Design,Head of Innovation,,2022-12-27
Kofi Ferreira,Bellchamber Media,Director of IT,https://www.linkedin.com/in/kofi-ferreira-1707,2019-08-11
Perrine Sandoval,Bellchamber Media,Principal Architect,https://www.linkedin.com/in/perrine-sandoval-2972,2018-08-30
Ilse Oldfield,Ambrose Trading,Head of Innovation,https://www.linkedin.com/in/ilse-oldfield-3973,2020-07-25
Hugo Okonkwo,Highmoor Cycles,Head of Innovation,,2020-05-13
Odette Wexford,Ambrose Trading,SVP Digital,https://www.linkedin.com/in/odette-wexford-5735,2017-08-29
Imani Egerton,Highmoor Cycles,Product Director,https://www.linkedin.com/in/imani-egerton-4105,2021-11-20
Yusuf Quillane,Rooksby Legal,"Senior Manager, Engineering",https://www.linkedin.com/in/yusuf-quillane-7394,2022-03-14
Ilse Zubkov,Ambrose Trading,Head of Innovation,https://www.linkedin.com/in/ilse-zubkov-1614,2024-05-28
Solveig Oyelaran,Ondermark Consulting,Staff Engineer,https://www.linkedin.com/in/solveig-oyelaran-4024,2016-02-08
Greta Eastcott,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/greta-eastcott-1908,2016-08-25
Anouk Sandoval,Inglenook Bakery,"Senior Manager, Engineering",https://www.linkedin.com/in/anouk-sandoval-4443,2021-09-22
Renata Okonkwo,Bellchamber Media,"Senior Manager, Engineering",https://www.linkedin.com/in/renata-okonkwo-4484,2017-02-17
Rosalind Rushworth,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/rosalind-rushworth-7912,2019-09-20
Imani Eastcott,Quintrell Advisory,Staff Engineer,https://www.linkedin.com/in/imani-eastcott-8831,2023-03-02
Odette Lomsadze,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/odette-lomsadze-4964,2017-10-09
Amara Wexford,Xanthe Labs,Director of Software Engineering,https://www.linkedin.com/in/amara-wexford-6237,2015-12-02
Margot Wexford,Garrowby Books,Head of Innovation,https://www.linkedin.com/in/margot-wexford-4501,2024-07-15
Mei Balogun,Highmoor Cycles,Principal Architect,https://www.linkedin.com/in/mei-balogun-5437,2024-04-15
Curtis Fairweather,Vespermill Analytics,Director of IT,https://www.linkedin.com/in/curtis-fairweather-7437,2016-07-24
Ilse Ferreira,Garrowby Books,Head of Automation,https://www.linkedin.com/in/ilse-ferreira-5205,2020-12-29
Idris Oyelaran,Whitlock Staffing,Chief Technology Officer,https://www.linkedin.com/in/idris-oyelaran-3055,2015-12-22
Rafael Drummond,Pale Harbour Studio,Head of Innovation,https://www.linkedin.com/in/rafael-drummond-5385,2019-09-29
Gideon Oldfield,Underwood & Vale,Staff Engineer,https://www.linkedin.com/in/gideon-oldfield-6181,2022-09-01
Desmond Glückstein,Xanthe Labs,Head of Developer Productivity,https://www.linkedin.com/in/desmond-gluckstein-1725,2021-07-30
Ilse Merriweather,Rooksby Legal,"Senior Manager, Engineering",https://www.linkedin.com/in/ilse-merriweather-3393,2021-12-22
Fenella Ingleby,Underwood & Vale,Product Director,https://www.linkedin.com/in/fenella-ingleby-9244,2021-06-22
Kian Vandermolen,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/kian-vandermolen-2268,2016-04-04
Silas Zubkov,Yardley Print,Head of Automation,https://www.linkedin.com/in/silas-zubkov-7384,2017-03-17
Amara Nakashima,Fairbourne Fitness,Chief Data Officer,https://www.linkedin.com/in/amara-nakashima-6519,2024-07-26
Sabine Balogun,Pale Harbour Studio,Head of Innovation,https://www.linkedin.com/in/sabine-balogun-1902,2016-06-20
Rhys Isenberg,Corbridge Realty,Chief Operating Officer,https://www.linkedin.com/in/rhys-isenberg-4654,2017-03-22
Xiomara Glückstein,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/xiomara-gluckstein-5512,2015-10-09
·Joaquín Petrossian,Quintrell Advisory,"Senior Manager, Engineering",https://www.linkedin.com/in/joaquin-petrossian-4909,2019-12-13
Emeka Grimsby,Dunmowe Travel,Head of Automation,https://www.linkedin.com/in/emeka-grimsby-7149,2019-11-29
Devin Sandoval,Fairbourne Fitness,Head of Automation,https://www.linkedin.com/in/devin-sandoval-5366,2019-05-15
Bram Falkenrath,Xanthe Labs,Head of Automation,https://www.linkedin.com/in/bram-falkenrath-2973,2016-08-07
Nadia Salcedo,Elmsworth Tutors,Chief Operating Officer,https://www.linkedin.com/in/nadia-salcedo-7392,2024-02-05
Marisol Fontaine,Dunmowe Travel,Engineering Manager,https://www.linkedin.com/in/marisol-fontaine-6456,2020-09-15
Duarte Kettleborough,Quintrell Advisory,Principal Architect,https://www.linkedin.com/in/duarte-kettleborough-7628,2023-04-23
Fenella Wolstenholme,Bellchamber Media,Chief Information Officer,https://www.linkedin.com/in/fenella-wolstenholme-1817,2023-11-21
Desmond Cathcart,Ambrose Trading,Staff Engineer,https://www.linkedin.com/in/desmond-cathcart-8749,2023-09-07
·Joaquín Wexford,Highmoor Cycles,VP Engineering,https://www.linkedin.com/in/joaquin-wexford-6821,2017-03-01
Camille Nakashima,Quintrell Advisory,SVP Digital,https://www.linkedin.com/in/camille-nakashima-4993,2024-10-30
Rosalind Yarrow,Elmsworth Tutors,Chief Data Officer,https://www.linkedin.com/in/rosalind-yarrow-2970,2022-08-01
Priya Falkenrath,Fairbourne Fitness,Platform Lead,,2024-05-30
Owen Havercamp,Bellchamber Media,Head of Developer Productivity,https://www.linkedin.com/in/owen-havercamp-9906,2021-11-26
Renata Mkhize,Highmoor Cycles,Director of Software Engineering,https://www.linkedin.com/in/renata-mkhize-2391,2023-10-30
Kofi Falkenrath,Inglenook Bakery,Engineering Manager,https://www.linkedin.com/in/kofi-falkenrath-3818,2023-12-21
Sunniva Balogun,Dunmowe Travel,"Senior Manager, Engineering",https://www.linkedin.com/in/sunniva-balogun-8260,2022-02-28
Duarte Vasquez,Fairbourne Fitness,Staff Engineer,https://www.linkedin.com/in/duarte-vasquez-4294,2023-07-25
Lucia Cathcart,Tannerly Design,Engineering Manager,https://www.linkedin.com/in/lucia-cathcart-8435,2019-10-06
Niall Merriweather,Dunmowe Travel,Head of Innovation,https://www.linkedin.com/in/niall-merriweather-1368,2022-12-17
Desmond Vandermolen,Ambrose Trading,Head of Platform Engineering,https://www.linkedin.com/in/desmond-vandermolen-2713,2019-07-04
Callum Oyelaran,Ondermark Consulting,Director of IT,,2021-11-04
Mei Ashdown,Bellchamber Media,Chief Digital Officer,https://www.linkedin.com/in/mei-ashdown-1164,2016-07-27
Kofi Kirkbride,Elmsworth Tutors,Chief Digital Officer,https://www.linkedin.com/in/kofi-kirkbride-6064,2019-03-10
Greta Brenneman,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/greta-brenneman-4361,2023-10-14
Ansel Marchetti,Yardley Print,Chief Operating Officer,https://www.linkedin.com/in/ansel-marchetti-6223,2022-11-21
Lucia Fontaine,Rooksby Legal,Head of Automation,https://www.linkedin.com/in/lucia-fontaine-2837,2015-11-07
Bo Zubkov,Highmoor Cycles,Program Manager,https://www.linkedin.com/in/bo-zubkov-2957,2024-04-08
Sabine Halloran,Whitlock Staffing,Engineering Manager,https://www.linkedin.com/in/sabine-halloran-5162,2023-02-02
Margot Halloran,Xanthe Labs,"Senior Manager, Engineering",https://www.linkedin.com/in/margot-halloran-7291,2016-09-26
Odette Oyelaran,Tannerly Design,Head of Automation,https://www.linkedin.com/in/odette-oyelaran-1217,2016-05-20
Marcus Wolstenholme,Ondermark Consulting,Platform Lead,https://www.linkedin.com/in/marcus-wolstenholme-3319,2021-11-05
Yara Dobrescu,Dunmowe Travel,Product Director,,2022-06-04
Tomás Hartigan,Dunmowe Travel,Chief Information Officer,https://www.linkedin.com/in/tomas-hartigan-3299,2023-02-12
Casper Drummond,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/casper-drummond-3958,2021-08-18
Gideon Glückstein,Inglenook Bakery,Head of Platform Engineering,https://www.linkedin.com/in/gideon-gluckstein-5395,2019-08-21
Malik Salcedo,Corbridge Realty,Head of Platform Engineering,https://www.linkedin.com/in/malik-salcedo-5729,2020-09-24
Mei Merriweather,Bellchamber Media,Head of Innovation,https://www.linkedin.com/in/mei-merriweather-7080,2016-11-13
Greta Petrossian,Cobalt Lane Capital Markets,Head of Automation,https://www.linkedin.com/in/greta-petrossian-3464,2023-11-21
Hugo Cathcart,Corbridge Realty,Director of Software Engineering,https://www.linkedin.com/in/hugo-cathcart-3239,2021-05-24
Nadia Bellinger,Elmsworth Tutors,Head of Innovation,https://www.linkedin.com/in/nadia-bellinger-9280,2018-01-12
Arjun Ingleby,Vespermill Analytics,VP Engineering,https://www.linkedin.com/in/arjun-ingleby-4706,2022-03-01
Ilse Havercamp,Tannerly Design,VP Data & Analytics,https://www.linkedin.com/in/ilse-havercamp-6417,2023-10-03
Perrine Lindqvist,Dunmowe Travel,Staff Engineer,https://www.linkedin.com/in/perrine-lindqvist-5886,2017-08-12
Solveig Ingleby,Highmoor Cycles,Engineering Manager,,2021-02-03
Ravi Oldfield,Highmoor Cycles,"Senior Manager, Engineering",https://www.linkedin.com/in/ravi-oldfield-2670,2017-06-25
Perrine Marchetti,Inglenook Bakery,Program Manager,https://www.linkedin.com/in/perrine-marchetti-2828,2021-01-02
Zaid Okonkwo,Pale Harbour Studio,VP Enterprise Architecture,https://www.linkedin.com/in/zaid-okonkwo-4297,2024-04-08
Fenella Ferreira,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/fenella-ferreira-7741,2019-10-10
Duarte Havercamp,Pale Harbour Studio,Head of Platform Engineering,https://www.linkedin.com/in/duarte-havercamp-2970,2020-05-17
Amara Thackeray,Harrowgate Health,Chief Operating Officer,https://www.linkedin.com/in/amara-thackeray-1011,2018-10-25
Dana Drummond,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/dana-drummond-7276,2025-01-16
Kian Mkhize,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/kian-mkhize-5310,2017-10-14
Saoirse Fairweather,Inglenook Bakery,"Senior Manager, Engineering",https://www.linkedin.com/in/saoirse-fairweather-4527,2024-06-24
Dev Oldfield,Yardley Print,Head of Automation,https://www.linkedin.com/in/dev-oldfield-4307,2022-04-20
Niall Brenneman,Whitlock Staffing,Program Manager,https://www.linkedin.com/in/niall-brenneman-5310,2017-05-05
Elena Bellinger,Zenner Foods,Product Director,https://www.linkedin.com/in/elena-bellinger-8389,2023-03-21
Anouk Ingleby,Fairbourne Fitness,Staff Engineer,https://www.linkedin.com/in/anouk-ingleby-4177,2019-07-14
Sloane Quillane,Yardley Print,Director of IT,https://www.linkedin.com/in/sloane-quillane-9081,2020-10-07
Rosalind Okonkwo,Fairbourne Fitness,Program Manager,https://www.linkedin.com/in/rosalind-okonkwo-4049,2021-12-16
·Joaquín Mkhize,Rooksby Legal,"Senior Manager, Engineering",https://www.linkedin.com/in/joaquin-mkhize-5936,2015-12-24
Renata Drummond,Ambrose Trading,VP Data & Analytics,https://www.linkedin.com/in/renata-drummond-1240,2021-08-18
Otto Zettergren,Highmoor Cycles,Head of Innovation,https://www.linkedin.com/in/otto-zettergren-3181,2022-05-17
Owen Dellinger,Zenner Foods,Chief Data Officer,https://www.linkedin.com/in/owen-dellinger-8657,2019-05-18
Kwame Merriweather,Ambrose Trading,Chief Information Officer,https://www.linkedin.com/in/kwame-merriweather-9708,2019-04-15
Bertrand Crowther,Inglenook Bakery,Principal Architect,https://www.linkedin.com/in/bertrand-crowther-9362,2020-04-02
Noor Højgaard,Dunmowe Travel,Program Manager,https://www.linkedin.com/in/noor-hojgaard-7914,2019-08-11
Rosalind Crowther,Tannerly Design,Staff Engineer,https://www.linkedin.com/in/rosalind-crowther-7180,2023-08-20
Ravi Sandoval,Ambrose Trading,VP Engineering,https://www.linkedin.com/in/ravi-sandoval-9188,2015-11-06
Noor Thackeray,Quintrell Advisory,Head of Automation,https://www.linkedin.com/in/noor-thackeray-7774,2019-09-19
