name,company,title,profile_url,connected_on
Amara Lomsadze,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/amara-lomsadze-1612,2021-11-28
Camille Quillane,Whitlock Staffing,Program Manager,https://www.linkedin.com/in/camille-quillane-9566,2016-01-14
Zaid Dobrescu,Tannerly Design,Program Manager,https://www.linkedin.com/in/zaid-dobrescu-7018,2015-11-24
Leandro Højgaard,Yardley Print,Engineering Manager,https://www.linkedin.com/in/leandro-hojgaard-8198,2019-03-09
Devin Nakashima,Corbridge Realty,Head of Innovation,https://www.linkedin.com/in/devin-nakashima-1182,2023-04-06
Ansel Sandoval,Ambrose Trading,Head of Developer Productivity,https://www.linkedin.com/in/ansel-sandoval-8325,2022-11-17
Bo Petrossian,Rooksby Legal,Director of IT,,2022-12-11
Matteo Mkhize,Highmoor Cycles,Platform Lead,https://www.linkedin.com/in/matteo-mkhize-8197,2021-12-06
Perrine Rushworth,Dunmowe Travel,Staff Engineer,https://www.linkedin.com/in/perrine-rushworth-4324,2019-11-11
Emeka Lindqvist,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/emeka-lindqvist-2073,2020-09-04
Ravi Balogun,Ambrose Trading,Principal Architect,https://www.linkedin.com/in/ravi-balogun-8007,2022-06-11
Silas Underhill,Corbridge Realty,Chief Technology Officer,https://www.linkedin.com/in/silas-underhill-6625,2023-01-10
Emeka Bellinger,Xanthe Labs,Chief Technology Officer,https://www.linkedin.com/in/emeka-bellinger-6287,2022-10-02
Bertrand Mkhize,Zenner Foods,"Senior Manager, Engineering",https://www.linkedin.com/in/bertrand-mkhize-3816,2025-01-05
Rafael Underhill,Fairbourne Fitness,Program Manager,https://www.linkedin.com/in/rafael-underhill-1405,2023-02-03
Hana Merriweather,Fairbourne Fitness,Product Director,https://www.linkedin.com/in/hana-merriweather-1635,2016-10-29
Rosalind Merriweather,Zenner Foods,VP Enterprise Architecture,https://www.linkedin.com/in/rosalind-merriweather-3622,2024-10-30
Nadia Wexford,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/nadia-wexford-4779,2018-03-18
Perrine Nakashima,Vespermill Analytics,Platform Lead,https://www.linkedin.com/in/perrine-nakashima-2321,2023-09-01
Imani Hartigan,Vespermill Analytics,Chief Technology Officer,https://www.linkedin.com/in/imani-hartigan-9830,2021-05-31
Rhys Thackeray,Bellchamber Media,Program Manager,https://www.linkedin.com/in/rhys-thackeray-6349,2017-08-07
Marisol Zettergren,Underwood & Vale,Product Director,https://www.linkedin.com/in/marisol-zettergren-4475,2020-09-23
Rosalind Prendergast,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/rosalind-prendergast-5771,2025-02-02
Astrid Nakashima,Zenner Foods,Head of Developer Productivity,https://www.linkedin.com/in/astrid-nakashima-8591,2022-10-13
Casper Thackeray,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/casper-thackeray-3795,2020-01-10
Tomás Isenberg,Rooksby Legal,Head of Innovation,https://www.linkedin.com/in/tomas-isenberg-2827,2020-07-06
Xiomara Dellinger,Underwood & Vale,Director of IT,https://www.linkedin.com/in/xiomara-dellinger-7812,2015-11-09
Ilse Oyelaran,Zenner Foods,Head of Platform Engineering,https://www.linkedin.com/in/ilse-oyelaran-9563,2020-11-03
Dev Havercamp,Ambrose Trading,Director of Software Engineering,,2022-12-06
Amara Thackeray,Harrowgate Health,Chief Operating Officer,https://www.linkedin.com/in/amara-thackeray-1011,2016-11-21
Tomás Okonkwo,Elmsworth Tutors,Director of Software Engineering,https://www.linkedin.com/in/tomas-okonkwo-7911,2021-03-14
Bo Vasquez,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/bo-vasquez-1704,2016-02-24
Dana Halloran,Fairbourne Fitness,Engineering Manager,https://www.linkedin.com/in/dana-halloran-7294,2021-10-30
Callum Fairweather,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/callum-fairweather-9929,2017-06-12
Mei Wexford,Dunmowe Travel,Engineering Manager,https://www.linkedin.com/in/mei-wexford-3523,2023-04-28
Curtis Kirkbride,Pale Harbour Studio,Platform Lead,https://www.linkedin.com/in/curtis-kirkbride-7910,2017-01-24
Wren Wolstenholme,Pale Harbour Studio,Head of Innovation,https://www.linkedin.com/in/wren-wolstenholme-4823,2018-04-18
Anouk Mkhize,Fairbourne Fitness,Director of IT,https://www.linkedin.com/in/anouk-mkhize-5165,2021-03-14
Priya Marchetti,Ondermark Consulting,Engineering Manager,https://www.linkedin.com/in/priya-marchetti-8873,2017-03-26
Solveig Zettergren,Zenner Foods,Head of Innovation,https://www.linkedin.com/in/solveig-zettergren-6172,2021-02-16
Curtis Vasquez,Zenner Foods,Head of Innovation,https://www.linkedin.com/in/curtis-vasquez-9941,2017-07-19
Elena Kettleborough,Rooksby Legal,Platform Lead,https://www.linkedin.com/in/elena-kettleborough-4241,2020-11-19
Ravi Crowther,Fairbourne Fitness,Director of IT,https://www.linkedin.com/in/ravi-crowther-1171,2015-11-04
Devin Prendergast,Corbridge Realty,Program Manager,https://www.linkedin.com/in/devin-prendergast-3526,2017-09-30
Marisol Eastcott,Tannerly Design,Engineering Manager,https://www.linkedin.com/in/marisol-eastcott-5970,2017-06-06
Ingrid Zettergren,Garrowby Books,Chief Data Officer,https://www.linkedin.com/in/ingrid-zettergren-8890,2018-09-29
·Joaquín Vandermolen,Ondermark Consulting,Staff Engineer,,2016-06-06
Sunniva Halloran,Vespermill Analytics,Head of Automation,https://www.linkedin.com/in/sunniva-halloran-2765,2016-05-16
Espen Zettergren,Falkirk Shipping,Head of Developer Productivity,https://www.linkedin.com/in/espen-zettergren-6184,2023-10-09
Rafael Fontaine,Ambrose Trading,VP Data & Analytics,https://www.linkedin.com/in/rafael-fontaine-2413,2018-06-30
Rafael Ibarra,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/rafael-ibarra-8017,2024-08-31
Liesel Yarrow,Ondermark Consulting,Product Director,https://www.linkedin.com/in/liesel-yarrow-6386,2024-06-23
Arjun Lomsadze,Inglenook Bakery,Chief Data Officer,https://www.linkedin.com/in/arjun-lomsadze-3702,2016-07-14
Odette Oldfield,Yardley Print,Head of Innovation,https://www.linkedin.com/in/odette-oldfield-6597,2019-12-30
Wren Dobrescu,Quintrell Advisory,VP Data & Analytics,https://www.linkedin.com/in/wren-dobrescu-5565,2021-03-10
Fenella Okonkwo,Whitlock Staffing,Director of IT,https://www.linkedin.com/in/fenella-okonkwo-2804,2019-08-03
Lucia Ibarra,Inglenook Bakery,Platform Lead,https://www.linkedin.com/in/lucia-ibarra-9421,2024-11-16
Rhys Rushworth,Rooksby Legal,Staff Engineer,https://www.linkedin.com/in/rhys-rushworth-4239,2020-01-23
Ilse Vasquez,Fairbourne Fitness,Director of IT,https://www.linkedin.com/in/ilse-vasquez-2550,2019-09-12
Owen Mkhize,Ondermark Consulting,"Senior Manager, Engineering",,2024-05-26
Kofi Hartigan,Rooksby Legal,Chief Technology Officer,https://www.linkedin.com/in/kofi-hartigan-1461,2020-10-05
Teodor Fairweather,Underwood & Vale,Director of IT,https://www.linkedin.com/in/teodor-fairweather-2446,2022-08-08
Fenella Thackeray,Pale Harbour Studio,Head of Innovation,https://www.linkedin.com/in/fenella-thackeray-7761,2024-03-10
Liesel Oldfield,Tannerly Design,Chief Digital Officer,https://www.linkedin.com/in/liesel-oldfield-1714,2024-03-05
Bertrand Dobrescu,Corbridge Realty,VP Enterprise Architecture,https://www.linkedin.com/in/bertrand-dobrescu-2322,2021-03-05
Hugo Vasquez,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/hugo-vasquez-9608,2021-08-07
Fenella Isenberg,Garrowby Books,Head of Developer Productivity,https://www.linkedin.com/in/fenella-isenberg-1414,2023-06-21
Perrine Isenberg,Ambrose Trading,Product Director,https://www.linkedin.com/in/perrine-isenberg-3417,2018-06-18
Freya Fontaine,Ambrose Trading,Program Manager,https://www.linkedin.com/in/freya-fontaine-3581,2020-04-02
Imani Okonkwo,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/imani-okonkwo-2835,2016-08-20
Noor Norrington,Rooksby Legal,Head of Platform Engineering,https://www.linkedin.com/in/noor-norrington-9097,2023-05-04
Noor Sandoval,Zenner Foods,VP Enterprise Architecture,https://www.linkedin.com/in/noor-sandoval-1710,2015-12-16
Perrine Norrington,Pale Harbour Studio,VP Engineering,https://www.linkedin.com/in/perrine-norrington-1978,2025-03-05
Duarte Norrington,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/duarte-norrington-8092,2018-03-30
Odette Fairweather,Elmsworth Tutors,Principal Architect,https://www.linkedin.com/in/odette-fairweather-7925,2020-02-25
Idris Bellinger,Pale Harbour Studio,Program Manager,https://www.linkedin.com/in/idris-bellinger-1391,2016-04-15
Ravi Fairweather,Tannerly Design,Director of IT,https://www.linkedin.com/in/ravi-fairweather-3636,2019-11-02
Devin Kettleborough,Vespermill Analytics,"Senior Manager, Engineering",,2016-10-22
Fenella Ashdown,Highmoor Cycles,"Senior Manager, Engineering",https://www.linkedin.com/in/fenella-ashdown-3097,2017-01-26
Marisol Underhill,Elmsworth Tutors,Staff Engineer,https://www.linkedin.com/in/marisol-underhill-2135,2017-08-30
Matteo Underhill,Zenner Foods,Head of Innovation,https://www.linkedin.com/in/matteo-underhill-5432,2017-02-02
Anouk Crowther,Dunmowe Travel,"Senior Manager, Engineering",https://www.linkedin.com/in/anouk-crowther-1246,2020-02-26
Amara Ingleby,Whitlock Staffing,Chief Technology Officer,https://www.linkedin.com/in/amara-ingleby-6896,2018-02-24
Sabine Wolstenholme,Bellchamber Media,"Senior Manager, Engineering",https://www.linkedin.com/in/sabine-wolstenholme-8305,2021-11-03
Idris Jarrold,Vespermill Analytics,Chief Operating Officer,https://www.linkedin.com/in/idris-jarrold-1580,2018-04-11
Tilda Halloran,Elmsworth Tutors,Head of Platform Engineering,https://www.linkedin.com/in/tilda-halloran-5548,2025-02-23
Devin Eastcott,Quintrell Advisory,"Senior Manager, Engineering",https://www.linkedin.com/in/devin-eastcott-2592,2023-11-05
Margot Ibarra,Tannerly Design,Platform Lead,https://www.linkedin.com/in/margot-ibarra-4407,2023-08-13
Noor Dellinger,Vespermill Analytics,Chief Digital Officer,https://www.linkedin.com/in/noor-dellinger-5701,2021-04-09
Yusuf Cardoso,Yardley Print,VP Data & Analytics,https://www.linkedin.com/in/yusuf-cardoso-5599,2019-03-09
Wren Kettleborough,Xanthe Labs,Head of Platform Engineering,https://www.linkedin.com/in/wren-kettleborough-4062,2018-07-25
Owen Isenberg,Dunmowe Travel,Chief Data Officer,https://www.linkedin.com/in/owen-isenberg-9062,2023-08-02
Fenella Fontaine,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/fenella-fontaine-6675,2016-08-15
Malik Yarrow,Tannerly Design,Program Manager,,2016-05-20
Camille Vasquez,Elmsworth Tutors,Engineering Manager,https://www.linkedin.com/in/camille-vasquez-4201,2018-01-12
Camille Zubkov,Elmsworth Tutors,Head of Automation,https://www.linkedin.com/in/camille-zubkov-8078,2015-11-14
Dana Brenneman,Xanthe Labs,VP Engineering,https://www.linkedin.com/in/dana-brenneman-9253,2019-08-27
Elena Dobrescu,Fairbourne Fitness,Head of Developer Productivity,https://www.linkedin.com/in/elena-dobrescu-6682,2018-03-27
Freya Salcedo,Highmoor Cycles,Staff Engineer,https://www.linkedin.com/in/freya-salcedo-3026,2018-02-17
Zaid Salcedo,Yardley Print,Director of IT,https://www.linkedin.com/in/zaid-salcedo-3827,2022-09-05
Gideon Jarrold,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/gideon-jarrold-1736,2025-04-16
Dana Vandermolen,Pale Harbour Studio,Director of Software Engineering,https://www.linkedin.com/in/dana-vandermolen-8770,2016-09-05
Casper Brenneman,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/casper-brenneman-8501,2024-08-05
Devin Fontaine,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/devin-fontaine-9957,2019-03-27
Rafael Quillane,Elmsworth Tutors,Head of Platform Engineering,https://www.linkedin.com/in/rafael-quillane-9116,2016-05-13
Tomás Ashdown,Ondermark Consulting,Engineering Manager,https://www.linkedin.com/in/tomas-ashdown-9454,2022-02-18
Imani Højgaard,Fairbourne Fitness,Chief Technology Officer,https://www.linkedin.com/in/imani-hojgaard-8404,2016-06-13
Otto Egerton,Inglenook Bakery,Chief Operating Officer,https://www.linkedin.com/in/otto-egerton-7654,2019-09-30
Ingrid Glückstein,Xanthe Labs,Staff Engineer,https://www.linkedin.com/in/ingrid-gluckstein-5204,2022-07-25
Devin Jarrold,Whitlock Staffing,"Senior Manager, Engineering",https://www.linkedin.com/in/devin-jarrold-3853,2019-11-14
Margot Vandermolen,Corbridge Realty,Chief Information Officer,https://www.linkedin.com/in/margot-vandermolen-4747,2020-10-10
Yara Merriweather,Inglenook Bakery,Engineering Manager,https://www.linkedin.com/in/yara-merriweather-7148,2019-07-28
Espen Crowther,Quintrell Advisory,Head of Innovation,https://www.linkedin.com/in/espen-crowther-4210,2019-05-16
Solveig Kettleborough,Underwood & Vale,Head of Automation,https://www.linkedin.com/in/solveig-kettleborough-5224,2021-08-24
Sunniva Zettergren,Tannerly Design,Staff Engineer,https://www.linkedin.com/in/sunniva-zettergren-2889,2024-09-06
Mei Sandoval,Underwood & Vale,Staff Engineer,https://www.linkedin.com/in/mei-sandoval-8266,2016-04-28
Sabine Højgaard,Quintrell Advisory,Chief Data Officer,https://www.linkedin.com/in/sabine-hojgaard-3893,2019-04-11
Sloane Prendergast,Underwood & Vale,Chief Data Officer,https://www.linkedin.com/in/sloane-prendergast-4298,2016-08-27
Ansel Wexford,Inglenook Bakery,Product Director,https://www.linkedin.com/in/ansel-wexford-7756,2016-08-13
Astrid Drummond,Corbridge Realty,Product Director,https://www.linkedin.com/in/astrid-drummond-4491,2023-06-17
Coretta Prendergast,Highmoor Cycles,"Senior Manager, Engineering",https://www.linkedin.com/in/coretta-prendergast-5940,2018-10-09
Amara Sandoval,Xanthe Labs,Head of Platform Engineering,https://www.linkedin.com/in/amara-sandoval-8255,2018-09-24
Zaid Balogun,Whitlock Staffing,Platform Lead,https://www.linkedin.com/in/zaid-balogun-5235,2019-08-18
Casper Højgaard,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/casper-hojgaard-7898,2021-12-21
Teodor Jarrold,Corbridge Realty,Chief Digital Officer,https://www.linkedin.com/in/teodor-jarrold-1759,2018-12-06
Elena Achterberg,Xanthe Labs,Head of Innovation,https://www.linkedin.com/in/elena-achterberg-2427,2019-04-18
Yara Ibarra,Rooksby Legal,VP Engineering,https://www.linkedin.com/in/yara-ibarra-8855,2016-08-08
Margot Kettleborough,Inglenook Bakery,Principal Architect,https://www.linkedin.com/in/margot-kettleborough-1301,2022-10-31
Duarte Dellinger,Elmsworth Tutors,Director of IT,https://www.linkedin.com/in/duarte-dellinger-7384,2019-07-11
Greta Mkhize,Elmsworth Tutors,SVP Digital,https://www.linkedin.com/in/greta-mkhize-3666,2022-04-12
Priya Ibarra,Whitlock Staffing,VP Data & Analytics,https://www.linkedin.com/in/priya-ibarra-2199,2017-04-06
Otto Okonkwo,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/otto-okonkwo-5676,2022-08-21
Xiomara Nakashima,Rooksby Legal,Director of IT,https://www.linkedin.com/in/xiomara-nakashima-4806,2016-02-01
Niall Havercamp,Pale Harbour Studio,Platform Lead,https://www.linkedin.com/in/niall-havercamp-4918,2022-11-30
Noor Halloran,Corbridge Realty,Platform Lead,https://www.linkedin.com/in/noor-halloran-6792,2019-11-02
Imani Norrington,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/imani-norrington-2774,2016-05-13
Solveig Dobrescu,Vespermill Analytics,VP Enterprise Architecture,https://www.linkedin.com/in/solveig-dobrescu-6533,2021-08-18
Lucia Højgaard,Dunmowe Travel,Engineering Manager,,2017-05-18
Rhys Halloran,Ambrose Trading,Principal Architect,,2022-06-02
Rhys Wexford,Bellchamber Media,Engineering Manager,https://www.linkedin.com/in/rhys-wexford-2294,2018-02-10
Ravi Kirkbride,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/ravi-kirkbride-5181,2020-02-09
Lucia Oyelaran,Highmoor Cycles,Program Manager,https://www.linkedin.com/in/lucia-oyelaran-5367,2023-02-01
Margot Oldfield,Inglenook Bakery,Head of Innovation,https://www.linkedin.com/in/margot-oldfield-7498,2016-07-23
Zaid Ferreira,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/zaid-ferreira-3830,2018-05-25
Gideon Dobrescu,Ambrose Trading,"Senior Manager, Engineering",https://www.linkedin.com/in/gideon-dobrescu-6334,2019-01-08
Lucia Falkenrath,Fairbourne Fitness,Director of IT,https://www.linkedin.com/in/lucia-falkenrath-3369,2017-10-28
Kwame Vandermolen,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/kwame-vandermolen-1807,2023-10-09
Greta Norrington,Vespermill Analytics,Head of Automation,https://www.linkedin.com/in/greta-norrington-5701,2019-08-17
Yara Zubkov,Inglenook Bakery,"Senior Manager, Engineering",https://www.linkedin.com/in/yara-zubkov-3542,2023-04-01
Odette Sandoval,Garrowby Books,"Senior Manager, Engineering",https://www.linkedin.com/in/odette-sandoval-7693,2025-04-02
Odette Havercamp,Inglenook Bakery,Principal Architect,https://www.linkedin.com/in/odette-havercamp-3616,2022-08-27
Ansel Lindqvist,Pale Harbour Studio,"Senior Manager, Engineering",https://www.linkedin.com/in/ansel-lindqvist-8900,2024-06-04
Priya Mkhize,Elmsworth Tutors,Staff Engineer,https://www.linkedin.com/in/priya-mkhize-2196,2022-10-13
Zaid Quillane,Rooksby Legal,Product Director,https://www.linkedin.com/in/zaid-quillane-7673,2019-12-03
Anouk Oldfield,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/anouk-oldfield-6816,2017-05-14
Leandro Drummond,Dunmowe Travel,Staff Engineer,https://www.linkedin.com/in/leandro-drummond-5237,2024-02-27
Curtis Nakashima,Whitlock Staffing,VP Enterprise Architecture,https://www.linkedin.com/in/curtis-nakashima-8016,2018-09-15
Casper Zubkov,Whitlock Staffing,SVP Digital,https://www.linkedin.com/in/casper-zubkov-7737,2023-01-09
Camille Ashdown,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/camille-ashdown-5897,2016-12-26
Tomás Balogun,Fairbourne Fitness,Engineering Manager,https://www.linkedin.com/in/tomas-balogun-1780,2020-01-28
Mei Glückstein,Elmsworth Tutors,VP Data & Analytics,https://www.linkedin.com/in/mei-gluckstein-7263,2022-12-05
Elena Isenberg,Tannerly Design,Product Director,https://www.linkedin.com/in/elena-isenberg-6371,2020-11-16
Marcus Crowther,Corbridge Realty,Head of Platform Engineering,https://www.linkedin.com/in/marcus-crowther-5687,2024-11-24
Gideon Petrossian,Ondermark Consulting,Staff Engineer,https://www.linkedin.com/in/gideon-petrossian-4597,2025-02-05
Greta Balogun,Corbridge Realty,Program Manager,https://www.linkedin.com/in/greta-balogun-4277,2022-12-07
Priya Rushworth,Dunmowe Travel,Chief Information Officer,https://www.linkedin.com/in/priya-rushworth-1904,2022-03-20
Niall Vasquez,Zenner Foods,Principal Architect,https://www.linkedin.com/in/niall-vasquez-9591,2019-11-29
Kofi Marchetti,Garrowby Books,Product Director,,2018-10-07
Bram Wexford,Underwood & Vale,Engineering Manager,https://www.linkedin.com/in/bram-wexford-9886,2017-04-06
Espen Ashdown,Whitlock Staffing,Staff Engineer,https://www.linkedin.com/in/espen-ashdown-9727,2019-02-21
Bo Merriweather,Zenner Foods,Chief Information Officer,https://www.linkedin.com/in/bo-merriweather-2315,2024-04-20
Odette Eastcott,Tannerly Design,Chief Information Officer,https://www.linkedin.com/in/odette-eastcott-2220,2018-12-03
Sabine Brenneman,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/sabine-brenneman-7429,2016-02-04
Malik Isenberg,Dunmowe Travel,Head of Developer Productivity,https://www.linkedin.com/in/malik-isenberg-1414,2022-12-26
Margot Isenberg,Dunmowe Travel,Platform Lead,https://www.linkedin.com/in/margot-isenberg-6972,2019-02-01
Lucia Nakashima,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/lucia-nakashima-9685,2025-06-19
Odette Zettergren,Garrowby Books,VP Data & Analytics,https://www.linkedin.com/in/odette-zettergren-3214,2019-08-28
Bram Egerton,Xanthe Labs,Head of Automation,https://www.linkedin.com/in/bram-egerton-6952,2018-02-02
Noor Okonkwo,Corbridge Realty,Product Director,,2016-05-12
Sloane Hartigan,Dunmowe Travel,Engineering Manager,https://www.linkedin.com/in/sloane-hartigan-9498,2018-12-28
Freya Fairweather,Garrowby Books,Program Manager,https://www.linkedin.com/in/freya-fairweather-6087,2018-12-03
Teodor Lomsadze,Vespermill Analytics,Chief Digital Officer,https://www.linkedin.com/in/teodor-lomsadze-7527,2022-01-19
Renata Ashdown,Garrowby Books,Chief Data Officer,https://www.linkedin.com/in/renata-ashdown-1962,2018-08-15
Malik Prendergast,Bellchamber Media,VP Enterprise Architecture,https://www.linkedin.com/in/malik-prendergast-2547,2023-10-22
·Joaquín Merriweather,Elmsworth Tutors,Director of Software Engineering,https://www.linkedin.com/in/joaquin-merriweather-8125,2022-09-03
Imani Achterberg,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/imani-achterberg-1147,2018-12-11
Owen Yarrow,Whitlock Staffing,VP Engineering,,2024-02-26
Tilda Eastcott,Corbridge Realty,SVP Digital,https://www.linkedin.com/in/tilda-eastcott-9201,2024-04-17
Rhys Havercamp,Rooksby Legal,Staff Engineer,https://www.linkedin.com/in/rhys-havercamp-5674,2022-04-08
Perrine Zubkov,Corbridge Realty,Program Manager,,2022-09-19
Perrine Eastcott,Dunmowe Travel,Head of Automation,https://www.linkedin.com/in/perrine-eastcott-7235,2020-02-05
Otto Underhill,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/otto-underhill-2657,2019-08-08
·Joaquín Lomsadze,Corbridge Realty,Chief Information Officer,https://www.linkedin.com/in/joaquin-lomsadze-4909,2015-11-30
Priya Halloran,Vespermill Analytics,Principal Architect,https://www.linkedin.com/in/priya-halloran-5402,2018-02-04
Rafael Nakashima,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/rafael-nakashima-8475,2022-11-12
Hugo Zubkov,Underwood & Vale,Director of IT,https://www.linkedin.com/in/hugo-zubkov-5915,2021-04-05
Kofi Zettergren,Ambrose Trading,"Senior Manager, Engineering",https://www.linkedin.com/in/kofi-zettergren-8125,2017-12-29
Margot Thackeray,Garrowby Books,Chief Information Officer,https://www.linkedin.com/in/margot-thackeray-6383,2016-01-28
Renata Salcedo,Highmoor Cycles,Product Director,https://www.linkedin.com/in/renata-salcedo-9247,2023-10-28
Marcus Oyelaran,Whitlock Staffing,Head of Automation,https://www.linkedin.com/in/marcus-oyelaran-9225,2023-10-30
Teodor Oldfield,Bellchamber Media,VP Engineering,https://www.linkedin.com/in/teodor-oldfield-2782,2019-07-17
Dana Lindqvist,Ondermark Consulting,VP Enterprise Architecture,https://www.linkedin.com/in/dana-lindqvist-1855,2018-06-05
·Joaquín Ashdown,Highmoor Cycles,"Senior Manager, Engineering",https://www.linkedin.com/in/joaquin-ashdown-7738,2024-07-08
Renata Cathcart,Zenner Foods,SVP Digital,https://www.linkedin.com/in/renata-cathcart-4299,2017-04-17
Imani Vasquez,Xanthe Labs,Program Manager,https://www.linkedin.com/in/imani-vasquez-1924,2016-05-23
Emeka Hartigan,Fairbourne Fitness,SVP Digital,https://www.linkedin.com/in/emeka-hartigan-4774,2015-12-13
Greta Crowther,Highmoor Cycles,Head of Innovation,https://www.linkedin.com/in/greta-crowther-9299,2016-04-03
Curtis Drummond,Ondermark Consulting,VP Enterprise Architecture,https://www.linkedin.com/in/curtis-drummond-2841,2018-09-01
Zaid Thackeray,Vespermill Analytics,Director of Software Engineering,https://www.linkedin.com/in/zaid-thackeray-9676,2022-07-01
Ingrid Oyelaran,Zenner Foods,Director of Software Engineering,https://www.linkedin.com/in/ingrid-oyelaran-9882,2017-11-25
Espen Havercamp,Dunmowe Travel,Chief Operating Officer,https://www.linkedin.com/in/espen-havercamp-6946,2020-07-07
Priya Grimsby,Vespermill Analytics,"Senior Manager, Engineering",,2016-11-21
Coretta Drummond,Ambrose Trading,Program Manager,https://www.linkedin.com/in/coretta-drummond-1915,2020-07-04
Astrid Oldfield,Ondermark Consulting,Platform Lead,https://www.linkedin.com/in/astrid-oldfield-1806,2022-01-08
Dev Isenberg,Quintrell Advisory,Program Manager,https://www.linkedin.com/in/dev-isenberg-1983,2016-06-30
Rafael Vasquez,Xanthe Labs,Product Director,https://www.linkedin.com/in/rafael-vasquez-2747,2018-01-01
Tanvi Dobrescu,Pale Harbour Studio,Product Director,https://www.linkedin.com/in/tanvi-dobrescu-4493,2015-11-15
Yusuf Zubkov,Underwood & Vale,Director of IT,https://www.linkedin.com/in/yusuf-zubkov-5382,2015-11-08
Camille Ingleby,Tannerly Design,VP Engineering,https://www.linkedin.com/in/camille-ingleby-6050,2020-03-18
Leandro Balogun,Tannerly Design,Program Manager,https://www.linkedin.com/in/leandro-balogun-5371,2018-05-26
Callum Nakashima,Dunmowe Travel,Program Manager,https://www.linkedin.com/in/callum-nakashima-9374,2020-10-26
Gideon Ashdown,Dunmowe Travel,Director of IT,https://www.linkedin.com/in/gideon-ashdown-7955,2016-02-08
Leandro Cardoso,Dunmowe Travel,Head of Developer Productivity,https://www.linkedin.com/in/leandro-cardoso-8524,2018-05-18
Leandro Fairweather,Fairbourne Fitness,Head of Automation,https://www.linkedin.com/in/leandro-fairweather-6324,2024-05-12
Mei Vandermolen,Dunmowe Travel,Head of Developer Productivity,https://www.linkedin.com/in/mei-vandermolen-8791,2019-03-11
Anouk Nakashima,Elmsworth Tutors,Program Manager,https://www.linkedin.com/in/anouk-nakashima-3417,2023-03-06
Arjun Thackeray,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/arjun-thackeray-9109,2022-01-27
Xiomara Zettergren,Vespermill Analytics,SVP Digital,https://www.linkedin.com/in/xiomara-zettergren-7353,2017-12-27
Marisol Salcedo,Inglenook Bakery,Director of IT,https://www.linkedin.com/in/marisol-salcedo-4154,2017-05-27
Callum Eastcott,Elmsworth Tutors,Chief Digital Officer,https://www.linkedin.com/in/callum-eastcott-9743,2020-02-05
Marisol Højgaard,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/marisol-hojgaard-9442,2022-06-02
Curtis Brenneman,Zenner Foods,SVP Digital,https://www.linkedin.com/in/curtis-brenneman-1210,2017-02-13
Wren Egerton,Ondermark Consulting,"Senior Manager, Engineering",https://www.linkedin.com/in/wren-egerton-3043,2019-03-20
Callum Vandermolen,Xanthe Labs,Product Director,https://www.linkedin.com/in/callum-vandermolen-6299,2018-05-24
Silas Thackeray,Whitlock Staffing,Engineering Manager,https://www.linkedin.com/in/silas-thackeray-3117,2017-06-08
Odette Yarrow,Whitlock Staffing,Head of Platform Engineering,https://www.linkedin.com/in/odette-yarrow-2021,2018-11-04
Greta Oyelaran,Vespermill Analytics,Staff Engineer,https://www.linkedin.com/in/greta-oyelaran-3094,2022-12-11
Xiomara Ferreira,Highmoor Cycles,Director of IT,https://www.linkedin.com/in/xiomara-ferreira-6268,2017-12-04
Renata Ibarra,Garrowby Books,Chief Information Officer,https://www.linkedin.com/in/renata-ibarra-9941,2022-12-20
Ravi Wolstenholme,Bellchamber Media,Chief Information Officer,https://www.linkedin.com/in/ravi-wolstenholme-5771,2021-02-06
Anouk Norrington,Zenner Foods,SVP Digital,https://www.linkedin.com/in/anouk-norrington-2398,2022-09-30
